source,voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,p_alien_per_port,p_intro_per_port,p_estab_per_port,pr_inv_per_port,p_invasion
synthetic,syn_06621,Bulker,3,28240.0,7,AUCKLAND,"[0.999888, 0.9997, 0.999888, 0.998059, 0.999888, 0.9997]","[0.04851274, 0.12059832, 0.27662752, 0.52144573, 0.68826603, 0.80733343]","[0.00013371, 0.00011601, 0.00013371, 0.00011601, 0.00013371, 0.00011601]","[6.4858e-06, 1.39861e-05, 3.69833e-05, 6.03741e-05, 9.20166e-05, 9.36284e-05]",0.0003034395
synthetic,syn_06622,Container,3,12502.0,5,WELLINGTON,"[1.0, 1.0, 1.0, 0.999997]","[0.23791154, 0.26830037, 0.32213234, 0.35374827]","[0.00013117, 0.00013117, 0.00013117, 0.00014047]","[3.12064e-05, 3.51925e-05, 4.22535e-05, 4.96916e-05]",0.0001583347
synthetic,syn_06623,Container,3,12502.0,6,AUCKLAND,"[0.998451, 0.999903, 0.999861, 0.99994, 0.999993]","[0.23541938, 0.26244418, 0.28707881, 0.31752676, 0.34947101]","[0.00011601, 0.00011601, 0.00011601, 0.00011601, 0.00011601]","[2.7268e-05, 3.04425e-05, 3.32986e-05, 3.68332e-05, 4.05409e-05]",0.0001683719
synthetic,syn_06624,Bulker,3,34491.0,6,AUCKLAND,"[0.998451, 0.999903, 0.999861, 0.99994, 0.999993]","[0.13443761, 0.33384406, 0.57436921, 0.76120424, 0.86908686]","[0.00011601, 0.00011601, 0.00011601, 0.00011601, 0.00011601]","[1.55716e-05, 3.87245e-05, 6.66217e-05, 8.82998e-05, 0.0001008196]",0.0003100012
synthetic,syn_06625,General Cargo,3,19497.0,5,TAURANGA,"[1.0, 0.999999, 1.0, 0.999947]","[0.39941474, 0.54288398, 0.71053731, 0.91187357]","[0.00013992, 0.00013088, 0.00010291, 0.00011601]","[5.58879e-05, 7.10519e-05, 7.31204e-05, 0.0001057783]",0.0003058041
synthetic,syn_06626,Bulker,3,37520.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999913, 0.999965]","[0.05775228, 0.15289982, 0.38663505, 0.64572509, 0.79916357, 0.87174562]","[0.00013992, 0.00013992, 0.00013992, 0.00013088, 0.00013371, 0.00013371]","[8.081e-06, 2.13944e-05, 5.40997e-05, 8.45115e-05, 0.0001068455, 0.0001165555]",0.0003914288
synthetic,syn_06627,General Cargo,3,9793.0,7,GISBORNE,"[0.999999, 1.0, 1.0, 1.0, 1.0, 0.999991]","[0.17138092, 0.23839612, 0.31598599, 0.39035356, 0.48737722, 0.66097135]","[0.00013088, 0.00013088, 0.00013992, 0.00013992, 0.00013992, 0.00013371]","[2.24301e-05, 3.1201e-05, 4.42142e-05, 5.46201e-05, 6.8196e-05, 8.83766e-05]",0.0003089997
synthetic,syn_06628,General Cargo,3,40297.0,7,WELLINGTON,"[1.0, 1.0, 0.999999, 1.0, 1.0, 0.999975]","[0.31046199, 0.42432859, 0.59848649, 0.71027708, 0.78054572, 0.87214596]","[0.00013117, 0.00013117, 0.00010558, 8.776e-05, 8.776e-05, 0.00014047]","[4.07228e-05, 5.56584e-05, 6.31895e-05, 6.23335e-05, 6.85002e-05, 0.0001225091]",0.0004128444
synthetic,syn_06629,General Cargo,3,9793.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.35260907, 0.44672808, 0.58308251, 0.67667839]","[0.00010291, 0.00010291, 0.00010291, 0.00010291]","[3.62865e-05, 4.59722e-05, 6.00042e-05, 6.9636e-05]",0.0002118824
synthetic,syn_06630,Bulker,3,31702.0,7,TAURANGA,"[0.999999, 0.999999, 0.999358, 0.999965, 0.999989, 0.999493]","[0.05910024, 0.13940117, 0.35608826, 0.66547005, 0.85329586, 0.93135989]","[0.00013088, 0.00013088, 0.00011601, 0.00013371, 0.00013371, 0.00011601]","[7.735e-06, 1.82446e-05, 4.12823e-05, 8.89757e-05, 0.0001140915, 0.0001079897]",0.0003782646
synthetic,syn_06631,Container,3,22314.0,6,GISBORNE,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.29529188, 0.32270245, 0.40124371, 0.43920484, 0.47294545]","[0.00013992, 0.00013992, 0.00013371, 0.00011553, 0.00011553]","[4.13186e-05, 4.5154e-05, 5.36496e-05, 5.0742e-05, 5.46401e-05]",0.0002454803
synthetic,syn_06632,Bulker,3,34443.0,7,AUCKLAND,"[1.0, 0.999965, 0.999998, 0.999991, 0.999902, 0.999906]","[0.0639004, 0.16067207, 0.36088646, 0.61870151, 0.78159243, 0.8978743]","[0.00011553, 0.00013371, 0.00013088, 0.00013088, 0.00013371, 0.00013371]","[7.3825e-06, 2.14824e-05, 4.72323e-05, 8.09741e-05, 0.0001044951, 0.0001200419]",0.0003815528
synthetic,syn_06633,General Cargo,3,7709.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999993]","[0.13338197, 0.18966665, 0.23680019, 0.31443209, 0.43628894, 0.5539334]","[0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00011601]","[1.37262e-05, 1.95183e-05, 2.43688e-05, 3.23578e-05, 4.48979e-05, 6.42598e-05]",0.0001991132
synthetic,syn_06634,Bulker,3,42446.0,7,GISBORNE,"[0.999998, 1.0, 0.999999, 1.0, 1.0, 1.0]","[0.06207884, 0.17900642, 0.39325868, 0.6597109, 0.79639697, 0.85263165]","[0.00013371, 0.00013088, 0.00013088, 0.00013088, 0.00013992, 0.00013992]","[8.3004e-06, 2.34281e-05, 5.14691e-05, 8.63421e-05, 0.0001114355, 0.0001193041]",0.0004002179
synthetic,syn_06635,Bulker,3,40481.0,5,TAURANGA,"[0.999968, 0.999999, 1.0, 0.999921]","[0.27731614, 0.49114748, 0.61507633, 0.86777487]","[0.00013371, 0.00013088, 0.00013992, 0.00011601]","[3.70783e-05, 6.42807e-05, 8.60643e-05, 0.0001006601]",0.0002880534
synthetic,syn_06636,General Cargo,3,9793.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.35299655, 0.43561343, 0.53872733, 0.68472466]","[0.00010291, 0.00010291, 0.00010291, 0.00010291]","[3.63264e-05, 4.48284e-05, 5.54397e-05, 7.04641e-05]",0.0002070428
synthetic,syn_06637,Bulker,3,33963.0,7,GISBORNE,"[1.0, 1.0, 0.999999, 1.0, 1.0, 1.0]","[0.04232039, 0.12209586, 0.33894215, 0.62444206, 0.79921268, 0.85834151]","[0.00011637, 0.00013992, 0.00013088, 0.00011553, 0.00011553, 0.00011553]","[4.925e-06, 1.70842e-05, 4.43603e-05, 7.21427e-05, 9.23343e-05, 9.91655e-05]",0.0003299705
synthetic,syn_06638,Container,3,17842.0,5,AUCKLAND,"[1.0, 0.999998, 0.999913, 0.999965]","[0.28384178, 0.3517491, 0.39623713, 0.43202433]","[0.00013992, 0.00013088, 0.00013371, 0.00013371]","[3.97164e-05, 4.60364e-05, 5.29756e-05, 5.77632e-05]",0.0001964772
synthetic,syn_06639,Container,3,22968.0,7,TAURANGA,"[0.999989, 1.0, 1.0, 1.0, 0.999998, 0.999978]","[0.27802669, 0.30689593, 0.34240656, 0.38892967, 0.43196034, 0.47786767]","[0.00013371, 0.00010291, 0.00010291, 0.00010291, 0.00011601, 0.00011601]","[3.71741e-05, 3.15822e-05, 3.52366e-05, 4.00242e-05, 5.01104e-05, 5.54349e-05]",0.0002495367
synthetic,syn_06640,General Cargo,3,19497.0,7,AUCKLAND,"[0.999888, 0.999998, 1.0, 0.999913, 1.0, 0.999998]","[0.24633987, 0.33592818, 0.44572439, 0.58047873, 0.73085717, 0.82943242]","[0.00013371, 0.00013088, 0.00013992, 0.00013371, 0.00011553, 0.00011553]","[3.2934e-05, 4.39658e-05, 6.23678e-05, 7.7608e-05, 8.44371e-05, 9.58255e-05]",0.000397074
synthetic,syn_06641,Container,3,22968.0,6,TAURANGA,"[1.0, 1.0, 1.0, 0.999961, 0.999968]","[0.31730045, 0.35761501, 0.39355621, 0.43209127, 0.45870422]","[0.00011553, 0.00011553, 0.00011553, 0.00013371, 0.00013371]","[3.66582e-05, 4.13158e-05, 4.54681e-05, 5.77719e-05, 6.13306e-05]",0.0002425213
synthetic,syn_06642,Container,3,22314.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998]","[0.26663096, 0.32067855, 0.38575362, 0.43071957, 0.46846836]","[0.00011886, 0.00013992, 0.00013992, 0.00013992, 0.00013088]","[3.16929e-05, 4.48708e-05, 5.39764e-05, 6.02683e-05, 6.13124e-05]",0.0002520957
synthetic,syn_06643,General Cargo,3,12746.0,6,NAPIER,"[1.0, 1.0, 1.0, 0.999999, 0.999983]","[0.30199051, 0.41361606, 0.53258637, 0.65775903, 0.78394507]","[0.00013117, 0.00013117, 0.00013117, 0.00014047, 0.00010558]","[3.96116e-05, 5.42533e-05, 6.98584e-05, 9.23968e-05, 8.27692e-05]",0.0003388443
synthetic,syn_06644,Bulker,3,37655.0,6,WELLINGTON,"[1.0, 1.0, 1.0, 0.999994, 0.999943]","[0.12246434, 0.28684168, 0.51067239, 0.74091759, 0.84451371]","[0.00010863, 0.00013117, 0.00013117, 0.00010558, 0.00010558]","[1.33028e-05, 3.76245e-05, 6.6984e-05, 7.82273e-05, 8.91606e-05]",0.0002852686
synthetic,syn_06645,Bulker,3,37657.0,5,GISBORNE,"[1.0, 1.0, 1.0, 1.0]","[0.19559627, 0.33663618, 0.43960883, 0.51055765]","[0.00011661, 0.0001448, 0.0001448, 0.0001448]","[2.28078e-05, 4.87443e-05, 6.36545e-05, 7.39278e-05]",0.0002091187
synthetic,syn_06646,Bulker,3,36903.0,6,TAURANGA,"[0.999989, 0.999998, 0.999999, 1.0, 1.0]","[0.11769918, 0.29066424, 0.49782904, 0.62838864, 0.71744837]","[0.00013371, 0.00013088, 0.00013088, 0.00013992, 0.00013992]","[1.57372e-05, 3.80417e-05, 6.51552e-05, 8.7927e-05, 0.0001003887]",0.0003072145
synthetic,syn_06647,General Cargo,3,2159.0,6,AUCKLAND,"[0.998451, 0.999903, 0.999861, 0.99994, 0.999993]","[0.06810012, 0.08494507, 0.10948721, 0.1327233, 0.16229929]","[0.00011601, 0.00011601, 0.00011601, 0.00011601, 0.00011601]","[7.8879e-06, 9.8533e-06, 1.26995e-05, 1.53959e-05, 1.88278e-05]",6.46628e-05
synthetic,syn_06648,Bulker,3,37520.0,5,AUCKLAND,"[1.0, 1.0, 0.999998, 0.999913]","[0.34501108, 0.59692523, 0.79416517, 0.8927458]","[0.00013992, 0.00013992, 0.00013088, 0.00013371]","[4.82755e-05, 8.35245e-05, 0.0001039391, 0.0001193571]",0.0003550503
synthetic,syn_06649,RoRo,3,18556.0,7,WELLINGTON,"[1.0, 1.0, 0.999994, 0.999982, 0.999997, 1.0]","[0.28918944, 0.37956423, 0.48924694, 0.62921863, 0.74669464, 0.81769053]","[7.567e-05, 8.776e-05, 0.00010558, 0.00014047, 0.00014047, 0.00014047]","[2.18821e-05, 3.33103e-05, 5.16555e-05, 8.83861e-05, 0.0001048895, 0.0001148627]",0.0004149182
synthetic,syn_06650,Container,3,5923.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.11662493, 0.12925253, 0.15107434, 0.16503811, 0.1815731, 0.22195354]","[0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00010291]","[1.20017e-05, 1.33012e-05, 1.55468e-05, 1.69838e-05, 1.86854e-05, 2.28409e-05]",9.93557e-05
synthetic,syn_06651,Bulker,3,37555.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.34224124, 0.58004962, 0.71982194, 0.80300013]","[0.00010377, 0.00010377, 0.00010377, 0.00010377]","[3.55153e-05, 6.01934e-05, 7.46979e-05, 8.33296e-05]",0.0002537127
synthetic,syn_06652,General Cargo,3,5351.0,7,GISBORNE,"[0.999991, 1.0, 1.0, 0.999851, 0.999991, 0.999966]","[0.07933944, 0.11546541, 0.15249846, 0.21410286, 0.28727023, 0.44066486]","[0.00013371, 0.00010291, 0.00010291, 0.00011601, 0.00013371, 0.00011601]","[1.06082e-05, 1.18824e-05, 1.56934e-05, 2.48338e-05, 3.841e-05, 5.11185e-05]",0.0001525373
synthetic,syn_06653,Container,3,17842.0,6,NEW PLYMOUTH,"[0.999861, 0.999972, 1.0, 0.999999, 1.0]","[0.25753567, 0.28191142, 0.35152288, 0.40678569, 0.4355235]","[0.00010558, 0.00014047, 0.00013117, 0.00014047, 0.00013117]","[2.71874e-05, 3.95996e-05, 4.61086e-05, 5.7142e-05, 5.71269e-05]",0.0002271442
synthetic,syn_06654,Container,3,22968.0,7,NEW PLYMOUTH,"[0.875456, 0.879245, 0.999861, 0.999986, 0.999986, 0.99967]","[0.25589029, 0.30198431, 0.33753418, 0.40212616, 0.44851096, 0.48983534]","[0.00011087, 0.00011087, 0.00010558, 8.814e-05, 8.814e-05, 8.814e-05]","[2.48362e-05, 2.94369e-05, 3.56327e-05, 3.54415e-05, 3.95296e-05, 4.31581e-05]",0.0002080171
synthetic,syn_06655,Bulker,3,37574.0,7,AUCKLAND,"[1.0, 1.0, 0.999965, 0.999888, 0.999902, 0.999998]","[0.06598321, 0.17399764, 0.39884464, 0.65960331, 0.77034773, 0.87953587]","[0.00011553, 0.00011553, 0.00013371, 0.00013371, 0.00013371, 0.00013088]","[7.6231e-06, 2.01022e-05, 5.3327e-05, 8.81846e-05, 0.0001029917, 0.0001151123]",0.0003872834
synthetic,syn_06656,Bulker,3,37555.0,6,AUCKLAND,"[1.0, 1.0, 0.999965, 0.999888, 0.999902]","[0.1770518, 0.3947638, 0.69862683, 0.88629492, 0.91510322]","[0.00011553, 0.00011553, 0.00013371, 0.00013371, 0.00013371]","[2.04551e-05, 4.56077e-05, 9.34089e-05, 0.0001184917, 0.0001223448]",0.0004002482
synthetic,syn_06657,Container,3,12502.0,7,TAURANGA,"[1.0, 1.0, 0.999989, 0.999961, 0.999965, 0.999999]","[0.19510955, 0.21495674, 0.24139874, 0.2869637, 0.30703531, 0.3462599]","[0.00011553, 0.00011553, 0.00013371, 0.00013371, 0.00013371, 0.00013088]","[2.25413e-05, 2.48343e-05, 3.22767e-05, 3.83679e-05, 4.10517e-05, 4.5318e-05]",0.0002043727
synthetic,syn_06658,Container,3,34067.0,7,TAURANGA,"[0.999989, 0.999999, 0.999997, 1.0, 0.999999, 0.999968]","[0.3257038, 0.38809077, 0.41161131, 0.4648184, 0.50363185, 0.56864604]","[0.00013371, 0.00013088, 0.00013088, 0.00013088, 0.00013088, 0.00013371]","[4.35488e-05, 5.07928e-05, 5.3871e-05, 6.08348e-05, 6.59146e-05, 7.60302e-05]",0.0003509412
synthetic,syn_06659,Container,3,12502.0,5,NEW PLYMOUTH,"[1.0, 1.0, 1.0, 1.0]","[0.24818584, 0.2713152, 0.30170145, 0.3232214]","[7.567e-05, 7.567e-05, 7.567e-05, 7.567e-05]","[1.87794e-05, 2.05296e-05, 2.28288e-05, 2.44571e-05]",8.65921e-05
synthetic,syn_06660,RoRo,3,21856.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999888]","[0.39825531, 0.48327438, 0.60798225, 0.76377701, 0.86800139]","[0.00011553, 0.00011553, 0.00011553, 0.00013088, 0.00013371]","[4.60111e-05, 5.58334e-05, 7.02411e-05, 9.9962e-05, 0.000116046]",0.0003880351
synthetic,syn_06661,General Cargo,3,5351.0,5,TAURANGA,"[1.0, 1.0, 0.999989, 0.999493]","[0.18652684, 0.25752373, 0.33764894, 0.45502105]","[0.00010291, 0.00010291, 0.00013371, 0.00011601]","[1.91952e-05, 2.65014e-05, 4.5146e-05, 5.2759e-05]",0.0001435942
synthetic,syn_06662,Container,3,5923.0,7,NAPIER,"[0.999982, 0.999996, 0.999996, 1.0, 0.999999, 0.999983]","[0.11132024, 0.12705937, 0.15380887, 0.18227315, 0.2074072, 0.23684721]","[0.00010558, 0.00014047, 0.00010558, 0.00013117, 0.00014047, 0.00010558]","[1.17532e-05, 1.78482e-05, 1.62394e-05, 2.39085e-05, 2.91349e-05, 2.50064e-05]",0.0001238843
synthetic,syn_06663,General Cargo,3,40297.0,5,AUCKLAND,"[1.0, 0.999965, 0.999998, 0.999991]","[0.71277912, 0.82145281, 0.9004123, 0.93237366]","[0.00011553, 0.00013371, 0.00013088, 0.00013088]","[8.23485e-05, 0.0001098312, 0.0001178446, 0.0001220267]",0.0004319815
synthetic,syn_06664,Bulker,3,37520.0,5,AUCKLAND,"[0.999965, 0.999998, 0.999913, 0.999965]","[0.34183513, 0.59059054, 0.7636412, 0.87215891]","[0.00013371, 0.00013088, 0.00013371, 0.00013371]","[4.57046e-05, 7.72956e-05, 0.0001020963, 0.0001166108]",0.000341665
synthetic,syn_06665,Container,3,12502.0,5,GISBORNE,"[0.999998, 0.99999, 1.0, 1.0]","[0.23386305, 0.27716784, 0.32076412, 0.35321145]","[0.00013371, 0.00013371, 0.00011553, 0.00011553]","[3.12693e-05, 3.70593e-05, 3.70584e-05, 4.08071e-05]",0.0001461861
synthetic,syn_06666,General Cargo,3,9793.0,6,TAURANGA,"[1.0, 1.0, 0.999989, 0.999961, 0.999965]","[0.29187013, 0.37358183, 0.4768225, 0.6001704, 0.71648958]","[0.00011553, 0.00011553, 0.00013371, 0.00013371, 0.00013371]","[3.37202e-05, 4.31605e-05, 6.37544e-05, 8.02446e-05, 9.57972e-05]",0.0003166381
synthetic,syn_06667,Container,3,17842.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.23110934, 0.24730376, 0.27941597, 0.29583228, 0.33769607]","[0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00010291]","[2.37831e-05, 2.54497e-05, 2.87543e-05, 3.04437e-05, 3.47518e-05]",0.0001431744
synthetic,syn_06668,Container,3,12502.0,5,NEW PLYMOUTH,"[0.875456, 0.879245, 0.999861, 0.999986]","[0.22999396, 0.25876749, 0.29185398, 0.35060227]","[0.00011087, 0.00011087, 0.00010558, 8.814e-05]","[2.23228e-05, 2.52242e-05, 3.08103e-05, 3.09004e-05]",0.0001092533
synthetic,syn_06669,Bulker,3,33263.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999993]","[0.17083887, 0.35293248, 0.59427643, 0.74989802, 0.87014646]","[0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00011601]","[1.75808e-05, 3.63198e-05, 6.11562e-05, 7.71709e-05, 0.0001009425]",0.000293138
synthetic,syn_06670,Bulker,3,42446.0,5,GISBORNE,"[0.999999, 1.0, 1.0, 1.0]","[0.4381073, 0.70285155, 0.84066614, 0.86697605]","[0.00013088, 0.00013088, 0.00013992, 0.00013992]","[5.73389e-05, 9.19883e-05, 0.0001176298, 0.0001213113]",0.0003882131
synthetic,syn_06671,Bulker,3,38852.0,6,TAURANGA,"[1.0, 1.0, 0.999999, 0.999999, 0.999968]","[0.12442987, 0.28078443, 0.59712021, 0.74211951, 0.81329109]","[0.00013665, 0.00013992, 0.00013088, 0.00013088, 0.00013371]","[1.70031e-05, 3.92886e-05, 7.81502e-05, 9.71275e-05, 0.0001087403]",0.0003402664
synthetic,syn_06672,Bulker,3,34327.0,7,AUCKLAND,"[0.999965, 1.0, 1.0, 1.0, 1.0, 0.999993]","[0.06012305, 0.15321642, 0.33158225, 0.59667359, 0.75010037, 0.90446343]","[0.00013371, 0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00011601]","[8.0387e-06, 1.57673e-05, 3.41227e-05, 6.14028e-05, 7.71918e-05, 0.0001049235]",0.0003014125
synthetic,syn_06673,Container,3,12502.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 0.999965]","[0.23133207, 0.2561473, 0.30547691, 0.36469958]","[0.00013665, 0.00013992, 0.00013992, 0.00013371]","[3.1611e-05, 3.58413e-05, 4.27437e-05, 4.87616e-05]",0.0001589482
synthetic,syn_06674,Container,3,12502.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999913, 0.999965]","[0.19154591, 0.21558364, 0.25001974, 0.27600716, 0.33387052, 0.36452015]","[0.00013992, 0.00013992, 0.00013992, 0.00013088, 0.00013371, 0.00013371]","[2.6802e-05, 3.01654e-05, 3.49839e-05, 3.61234e-05, 4.46374e-05, 4.87377e-05]",0.0002214295
synthetic,syn_06675,Container,3,5923.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.13377744, 0.15036277, 0.18195081, 0.21008272]","[0.00010291, 0.00010291, 0.00010291, 0.00010291]","[1.37668e-05, 1.54736e-05, 1.87243e-05, 2.16193e-05]",6.95822e-05
synthetic,syn_06676,RoRo,3,18556.0,5,NELSON,"[0.999986, 0.999864, 0.999993, 1.0]","[0.50553739, 0.61303241, 0.74029125, 0.83667416]","[0.00010558, 0.00010558, 0.00014047, 0.00013117]","[5.3375e-05, 6.47165e-05, 0.0001039896, 0.0001097451]",0.0003317861
synthetic,syn_06677,Bulker,3,37686.0,5,TAURANGA,"[0.999493, 0.999947, 0.999921, 0.999998]","[0.35778163, 0.6180976, 0.73056701, 0.84865126]","[0.00011601, 0.00011601, 0.00011601, 0.00011601]","[4.14842e-05, 7.17e-05, 8.47443e-05, 9.84494e-05]",0.0002963458
synthetic,syn_06678,Bulker,3,34327.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.32587189, 0.55039189, 0.70831537, 0.79407156]","[0.00010291, 0.00010291, 0.00010291, 0.00010291]","[3.3535e-05, 5.66401e-05, 7.28917e-05, 8.17168e-05]",0.0002447618
synthetic,syn_06679,Container,3,12502.0,5,NELSON,"[0.999986, 1.0, 1.0, 1.0]","[0.21703414, 0.26159399, 0.31422169, 0.33649335]","[0.00010558, 7.567e-05, 7.567e-05, 7.567e-05]","[2.29146e-05, 1.9794e-05, 2.37762e-05, 2.54614e-05]",9.1943e-05
synthetic,syn_06680,Container,3,12502.0,5,GISBORNE,"[1.0, 0.999997, 1.0, 1.0]","[0.2149257, 0.2804349, 0.31463797, 0.35254022]","[0.00011553, 0.00013088, 0.00013088, 0.00013992]","[2.48307e-05, 3.67029e-05, 4.11794e-05, 4.9329e-05]",0.0001520335
synthetic,syn_06681,Bulker,3,37987.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999913]","[0.14797835, 0.33618665, 0.64590556, 0.80274871, 0.87285489]","[0.00013992, 0.00013992, 0.00013992, 0.00013088, 0.00013371]","[2.07058e-05, 4.70408e-05, 9.03781e-05, 0.0001050625, 0.0001166978]",0.0003798306
synthetic,syn_06682,Bulker,3,33963.0,6,AUCKLAND,"[1.0, 0.999998, 0.999998, 0.999913, 0.999888]","[0.11963116, 0.33127322, 0.61259279, 0.83378814, 0.89514696]","[0.0001061, 0.00013088, 0.00013088, 0.00013371, 0.00013371]","[1.26929e-05, 4.33566e-05, 8.01752e-05, 0.0001114747, 0.0001196752]",0.0003673247
synthetic,syn_06683,General Cargo,3,63340.0,5,NEW PLYMOUTH,"[0.99967, 0.999987, 0.999982, 0.999989]","[0.62404338, 0.73876483, 0.80518014, 0.83804143]","[8.814e-05, 8.814e-05, 8.814e-05, 8.814e-05]","[5.49828e-05, 6.51113e-05, 7.09644e-05, 7.38612e-05]",0.0002648935
synthetic,syn_06684,General Cargo,3,12502.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999993]","[0.2130697, 0.29672699, 0.39354896, 0.50333745, 0.65054587, 0.76558144]","[0.00011553, 0.00010291, 0.00010291, 0.00010291, 0.00010291, 0.00011601]","[2.46163e-05, 3.05358e-05, 4.04996e-05, 5.17977e-05, 6.69468e-05, 8.88123e-05]",0.0003031717
synthetic,syn_06685,Container,3,17842.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998, 0.999913]","[0.19250135, 0.27323888, 0.30199167, 0.34195125, 0.37089545, 0.42818444]","[0.00011886, 0.00013992, 0.00013992, 0.00013992, 0.00013088, 0.00013371]","[2.28815e-05, 3.82328e-05, 4.22561e-05, 4.78474e-05, 4.85422e-05, 5.72468e-05]",0.0002569796
synthetic,syn_06686,Bulker,3,37657.0,6,GISBORNE,"[1.0, 0.999999, 1.0, 1.0, 1.0]","[0.12070936, 0.34662183, 0.65481323, 0.79067406, 0.87977538]","[0.00013992, 0.00013088, 0.00011553, 0.00011553, 0.00011553]","[1.68902e-05, 4.53654e-05, 7.56516e-05, 9.13478e-05, 0.0001016418]",0.0003308554
synthetic,syn_06687,Bulker,3,37704.0,6,GISBORNE,"[1.0, 1.0, 1.0, 0.99999, 0.999883]","[0.14191707, 0.30236871, 0.52308447, 0.68808322, 0.79877912]","[0.00013992, 0.00013088, 0.00013088, 0.00013371, 0.00011601]","[1.98577e-05, 3.95736e-05, 6.84606e-05, 9.20015e-05, 9.26533e-05]",0.0003125097
synthetic,syn_06688,Container,3,17842.0,5,AUCKLAND,"[0.999998, 0.999888, 0.999965, 0.999913]","[0.28129152, 0.31887392, 0.35478868, 0.42259716]","[0.00013088, 0.00013371, 0.00013371, 0.00013371]","[3.6815e-05, 4.26313e-05, 4.74365e-05, 5.64998e-05]",0.0001833701
synthetic,syn_06689,RoRo,3,43878.0,6,AUCKLAND,"[0.999998, 0.999888, 0.999965, 0.999913, 0.999998]","[0.50736068, 0.62144333, 0.6856411, 0.772622, 0.88408607]","[0.00013088, 0.00013371, 0.00013371, 0.00013371, 0.00013088]","[6.64026e-05, 8.30828e-05, 9.16727e-05, 0.000103297, 0.0001157078]",0.0004600789
synthetic,syn_06690,Container,3,12502.0,6,AUCKLAND,"[0.999998, 0.999998, 0.999888, 0.999991, 0.999998]","[0.2420195, 0.27496459, 0.30741381, 0.3361413, 0.36047473]","[0.00011553, 0.00011553, 0.00013371, 0.00013088, 0.00013088]","[2.79608e-05, 3.1767e-05, 4.10992e-05, 4.39933e-05, 4.71784e-05]",0.0001919841
synthetic,syn_06691,Container,3,12502.0,6,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.15853549, 0.17693886, 0.19466184, 0.21416866, 0.26156533]","[0.00011661, 0.0001448, 0.0001448, 0.0001448, 8.735e-05]","[1.84863e-05, 2.56204e-05, 2.81867e-05, 3.10112e-05, 2.28465e-05]",0.0001261448
synthetic,syn_06692,General Cargo,3,19497.0,6,AUCKLAND,"[1.0, 1.0, 0.999965, 0.999902, 0.999998]","[0.34093706, 0.46119134, 0.65933935, 0.77175353, 0.87564043]","[0.00010291, 0.00010291, 0.00013371, 0.00013371, 0.00013088]","[3.50854e-05, 4.74606e-05, 8.8156e-05, 0.0001031797, 0.0001146025]",0.0003884263
synthetic,syn_06693,General Cargo,3,11736.0,6,AUCKLAND,"[0.998451, 0.999903, 0.999861, 0.99994, 0.999993]","[0.27402272, 0.37007702, 0.47585227, 0.59717233, 0.75107724]","[0.00011601, 0.00011601, 0.00011601, 0.00011601, 0.00011601]","[3.17394e-05, 4.29274e-05, 5.51946e-05, 6.92721e-05, 8.71298e-05]",0.0002862315
synthetic,syn_06694,General Cargo,3,9793.0,6,TAURANGA,"[0.999989, 0.999961, 0.999999, 1.0, 1.0]","[0.24979035, 0.32321168, 0.42158825, 0.52078276, 0.64800538]","[0.00013371, 0.00013371, 0.00013088, 0.00013992, 0.00013992]","[3.33987e-05, 4.32144e-05, 5.51769e-05, 7.28703e-05, 9.06719e-05]",0.0002952984
