voyage_id,vessel_type,dwt,n_ports,nz_dest_port,p_invasion,track,cluster
5561,RoRo,15261.0,6,AUCKLAND,0.0003687281,Track2,0
5562,Container,65710.0,7,AUCKLAND,0.0003836226,Track2,0
5563,RoRo,22815.0,6,AUCKLAND,0.0003929617,Track2,0
5564,Container,110387.0,7,TAURANGA,0.0004564186,Track2,1
5565,Bulker,63560.0,7,WELLINGTON,0.0002622048,Track2,4
5566,General Cargo,5642.0,7,AUCKLAND,0.0001853719,Track2,2
5567,Bulker,38584.0,5,NAPIER,0.0001806949,Track2,4
5568,General Cargo,63242.0,6,TAURANGA,0.0003659849,Track2,1
5569,Container,41337.0,7,TAURANGA,0.0002697865,Track2,1
5570,Reefer,12354.0,7,AUCKLAND,0.0003291102,Track2,0
5571,Container,53093.0,5,TAURANGA,0.0002650002,Track2,1
5572,Container,120964.0,6,TAURANGA,0.0003716979,Track2,1
5573,Container,43206.0,6,AUCKLAND,0.0003016777,Track2,4
5574,Container,52190.0,6,AUCKLAND,0.0003163127,Track2,0
5575,Container,52190.0,7,AUCKLAND,0.0003770995,Track2,0
5576,Container,110387.0,6,TAURANGA,0.00041936,Track2,1
5577,Container,39200.0,6,AUCKLAND,0.0002614456,Track2,0
5578,Container,53870.0,7,AUCKLAND,0.0003733327,Track2,0
5579,Container,51687.0,7,TAURANGA,0.0003313883,Track2,1
5580,General Cargo,20202.0,6,AUCKLAND,0.0003806906,Track2,2
5581,Container,41028.0,7,TAURANGA,0.0003203166,Track2,1
5582,Container,35031.0,7,TAURANGA,0.000263398,Track2,1
5583,Bulker,37707.0,5,GISBORNE,0.0002514409,Track2,4
5584,Container,30156.0,7,TAURANGA,0.0003223572,Track2,1
5585,Bulker,32701.0,7,LYTTELTON,0.0003181875,Track2,3
5586,Container,30700.0,5,AUCKLAND,0.0002036171,Track2,0
5587,Container,43197.0,6,TAURANGA,0.0002243204,Track2,1
5588,Container,8252.0,7,AUCKLAND,0.0001404453,Track2,2
5589,Bulker,32976.0,5,WELLINGTON,0.0002611144,Track2,4
5590,Container,51850.0,7,AUCKLAND,0.0003832788,Track2,0
5591,RoRo,23786.0,5,AUCKLAND,0.0002328632,Track2,1
5592,General Cargo,61642.0,7,WELLINGTON,0.0004102423,Track2,4
5593,Tanker,46180.0,5,NEW PLYMOUTH,0.0002232011,Track2,0
5594,Container,50500.0,7,TAURANGA,0.0002317689,Track2,1
5595,Container,77159.0,7,AUCKLAND,0.0004328439,Track2,4
5596,Container,40208.0,7,AUCKLAND,0.0003166786,Track2,0
5597,Container,65937.0,7,AUCKLAND,0.0004043555,Track2,0
5598,General Cargo,8378.0,7,AUCKLAND,0.0002540149,Track2,2
5599,General Cargo,20202.0,7,AUCKLAND,0.0004190447,Track2,2
5600,Container,30852.0,5,AUCKLAND,0.0002096777,Track2,0
5601,Bulker,37555.0,5,GISBORNE,0.0003196437,Track2,3
5602,Tanker,49999.0,7,NEW PLYMOUTH,0.0002443155,Track2,0
5603,Reefer,10630.0,7,AUCKLAND,0.0003300431,Track2,0
5604,RoRo,23959.0,7,AUCKLAND,0.0003384484,Track2,1
5605,Reefer,10100.0,5,AUCKLAND,0.0002349008,Track2,0
5606,Container,69107.0,5,AUCKLAND,0.0003087416,Track2,0
5607,Bulker,32741.0,7,AUCKLAND,0.0003105644,Track2,3
5608,General Cargo,12094.0,5,LYTTELTON,0.0002289252,Track2,1
5609,Container,80115.0,5,LYTTELTON,0.0002472271,Track2,0
5610,Bulker,35439.0,6,TAURANGA,0.0002680804,Track2,4
5611,Container,53176.0,6,TAURANGA,0.0002847505,Track2,1
5612,Container,41350.0,7,TAURANGA,0.0002509052,Track2,4
5613,Bulker,40481.0,7,AUCKLAND,0.0003893022,Track2,3
5614,Bulker,34533.0,6,LYTTELTON,0.000240604,Track2,1
5615,Bulker,34302.0,6,PORT CHALMERS,0.0002298868,Track2,4
5616,Bulker,37731.0,6,AUCKLAND,0.0003813152,Track2,4
5617,Container,80225.0,6,TAURANGA,0.0003523065,Track2,4
5618,Reefer,10338.0,7,TAURANGA,0.0002530116,Track2,1
5619,Container,27025.0,7,TAURANGA,0.0002491364,Track2,1
5620,Container,22968.0,5,TAURANGA,0.0001907967,Track2,2
5621,RoRo,21901.0,5,NAPIER,0.0002397742,Track2,1
5622,Container,50500.0,5,AUCKLAND,0.0002771003,Track2,1
5623,RoRo,23959.0,7,AUCKLAND,0.0003197311,Track2,1
5624,Container,66983.0,6,AUCKLAND,0.000355765,Track2,0
5625,General Cargo,40297.0,6,TAURANGA,0.0003795525,Track2,1
5626,Container,31756.0,7,AUCKLAND,0.0003134554,Track2,0
5627,Container,50727.0,7,AUCKLAND,0.000317775,Track2,1
5628,Bulker,34439.0,7,GISBORNE,0.0002751802,Track2,4
5629,Container,24157.0,7,AUCKLAND,0.0002696916,Track2,0
5630,Container,43177.0,7,TAURANGA,0.0003075531,Track2,1
5631,RoRo,31340.0,7,AUCKLAND,0.0004222397,Track2,1
5632,Passenger,36644.0,5,GISBORNE,0.0003467767,Track2,4
5633,Container,31756.0,7,AUCKLAND,0.0003088113,Track2,0
5634,Container,117627.0,7,TAURANGA,0.0004216331,Track2,1
5635,Container,30156.0,7,TAURANGA,0.0002587713,Track2,1
5636,Container,30700.0,5,AUCKLAND,0.0002128748,Track2,0
5637,Reefer,10601.0,7,TAURANGA,0.0002911051,Track2,1
5638,Container,40278.0,5,AUCKLAND,0.0002154709,Track2,0
5639,Container,51737.0,6,AUCKLAND,0.0003434588,Track2,0
5640,General Cargo,8378.0,7,AUCKLAND,0.0002463213,Track2,2
5641,RoRo,14906.0,7,AUCKLAND,0.0003513851,Track2,0
5642,Bulker,37657.0,6,TAURANGA,0.0002551377,Track2,4
5643,General Cargo,20202.0,7,AUCKLAND,0.0004202881,Track2,2
5644,RoRo,14906.0,7,AUCKLAND,0.0003663282,Track2,0
5645,Container,8252.0,5,AUCKLAND,0.0001076554,Track2,2
5646,General Cargo,36170.0,7,LYTTELTON,0.000409951,Track2,0
5647,Container,35036.0,7,TAURANGA,0.0002829419,Track2,1
5648,General Cargo,9793.0,7,AUCKLAND,0.0002916008,Track2,3
5649,RoRo,12867.0,5,AUCKLAND,0.0002852241,Track2,0
5650,Container,49842.0,7,AUCKLAND,0.0003481147,Track2,0
5651,RoRo,43878.0,5,AUCKLAND,0.0002939036,Track2,1
5652,Container,4476.0,7,LYTTELTON,7.08947e-05,Track2,4
5653,Container,23373.0,5,TAURANGA,0.0001810512,Track2,3
5654,RoRo,18836.0,7,AUCKLAND,0.0004341269,Track2,3
5655,Bulker,37923.0,6,TAURANGA,0.000297354,Track2,4
5656,RoRo,9653.0,7,AUCKLAND,0.00029482,Track2,4
5657,Bulker,34443.0,5,WELLINGTON,0.0003308477,Track2,3
5658,Bulker,32537.0,5,NAPIER,0.0002326835,Track2,4
5659,Container,50201.0,5,AUCKLAND,0.0002590042,Track2,0
5660,General Cargo,61642.0,5,NELSON,0.0002817202,Track2,4
5661,General Cargo,20202.0,7,AUCKLAND,0.000398329,Track2,2
5662,Bulker,34443.0,7,NAPIER,0.0002725995,Track2,4
5663,Container,48169.0,5,NELSON,0.0002027343,Track2,4
5664,Container,110387.0,6,TAURANGA,0.0004107853,Track2,1
5665,Container,5923.0,7,AUCKLAND,0.0001152148,Track2,3
5666,RoRo,14906.0,7,AUCKLAND,0.000359181,Track2,0
5667,General Cargo,38173.0,5,TAURANGA,0.0003905634,Track2,4
5668,Container,52216.0,7,AUCKLAND,0.0003838138,Track2,0
5669,Container,52190.0,5,AUCKLAND,0.0002662824,Track2,0
5670,Container,30814.0,7,AUCKLAND,0.0003062927,Track2,0
5671,Bulker,36644.0,5,WELLINGTON,0.0001712315,Track2,4
5672,Bulker,32545.0,6,NEW PLYMOUTH,0.0002643554,Track2,4
5673,RoRo,30134.0,7,AUCKLAND,0.0004825048,Track2,1
5674,Container,43197.0,7,TAURANGA,0.0003208433,Track2,1
5675,Container,50201.0,5,AUCKLAND,0.0002729867,Track2,0
5676,General Cargo,38206.0,7,NAPIER,0.000295198,Track2,4
5677,RoRo,18924.0,7,AUCKLAND,0.0003996662,Track2,3
5678,Container,22708.0,7,TAURANGA,0.0002429153,Track2,2
5679,Container,8252.0,6,AUCKLAND,0.0001334018,Track2,2
5680,RoRo,31143.0,7,AUCKLAND,0.000351537,Track2,1
5681,RoRo,55868.0,7,AUCKLAND,0.0005478943,Track2,4
5682,Container,35036.0,5,TAURANGA,0.0002343003,Track2,1
5683,General Cargo,8378.0,7,AUCKLAND,0.0002313916,Track2,2
5684,Bulker,37155.0,6,TAURANGA,0.000310046,Track2,3
5685,RoRo,14906.0,5,AUCKLAND,0.0002717159,Track2,0
5686,Container,30814.0,5,AUCKLAND,0.0002229355,Track2,0
5687,Container,53278.0,7,AUCKLAND,0.0003631896,Track2,0
5688,Container,22968.0,5,TAURANGA,0.0001889512,Track2,2
5689,General Cargo,10603.0,7,NELSON,0.0001849262,Track2,1
5690,Container,105846.0,5,TAURANGA,0.000293862,Track2,1
5691,Bulker,28333.0,6,TAURANGA,0.0002672598,Track2,4
5692,Container,24663.0,7,AUCKLAND,0.0002477978,Track2,0
5693,Container,68411.0,6,TAURANGA,0.0003672704,Track2,1
5694,Container,41028.0,7,TAURANGA,0.0002923944,Track2,1
5695,RoRo,22514.0,7,AUCKLAND,0.0004506294,Track2,0
5696,Bulker,38648.0,6,TAURANGA,0.0003370747,Track2,4
5697,Tanker,49772.0,5,TAURANGA,0.0002744432,Track2,4
5698,General Cargo,20202.0,7,AUCKLAND,0.0004184912,Track2,2
5699,Container,30189.0,7,TAURANGA,0.000254525,Track2,1
5700,Container,52190.0,5,AUCKLAND,0.0002657758,Track2,0
5701,Container,51850.0,5,NAPIER,0.0002065055,Track2,0
5702,Container,52190.0,7,AUCKLAND,0.0003757788,Track2,0
5703,Container,53278.0,6,AUCKLAND,0.000286668,Track2,0
5704,Container,21475.0,6,AUCKLAND,0.0001771547,Track2,0
5705,Container,48169.0,6,AUCKLAND,0.0003161723,Track2,0
5706,Container,68411.0,7,AUCKLAND,0.0003745776,Track2,1
5707,Container,59266.0,7,AUCKLAND,0.0002756891,Track2,1
5708,RoRo,14906.0,6,AUCKLAND,0.0003510328,Track2,0
5709,Container,43097.0,6,TAURANGA,0.0002743885,Track2,1
5710,RoRo,23889.0,7,AUCKLAND,0.0003122712,Track2,1
5711,RoRo,12200.0,5,AUCKLAND,0.0002684915,Track2,0
5712,Container,39383.0,7,AUCKLAND,0.0003056593,Track2,0
5713,Container,53142.0,5,TAURANGA,0.0002057699,Track2,1
5714,Container,110387.0,7,TAURANGA,0.000370343,Track2,1
5715,Container,22968.0,6,TAURANGA,0.0002299341,Track2,2
5716,Bulker,37534.0,7,GISBORNE,0.0003217458,Track2,4
5717,General Cargo,24964.0,5,AUCKLAND,0.0003309287,Track2,0
5718,Bulker,37743.0,7,NELSON,0.0002511962,Track2,4
5719,Container,51687.0,7,TAURANGA,0.0003155196,Track2,1
5720,Container,53124.0,5,TAURANGA,0.0002614665,Track2,1
5721,RoRo,19106.0,7,AUCKLAND,0.0004091594,Track2,0
5722,Container,30189.0,7,AUCKLAND,0.0002531842,Track2,1
5723,Container,51850.0,7,AUCKLAND,0.0003655221,Track2,1
5724,Container,12502.0,6,AUCKLAND,0.0001564853,Track2,3
5725,Container,53139.0,5,TAURANGA,0.0002056386,Track2,1
5726,RoRo,18864.0,7,AUCKLAND,0.0003599733,Track2,0
5727,Container,51822.0,5,AUCKLAND,0.0002879049,Track2,0
5728,RoRo,14348.0,7,AUCKLAND,0.0003776228,Track2,0
5729,Container,50604.0,5,AUCKLAND,0.0002609032,Track2,0
5730,General Cargo,35212.0,5,NELSON,0.0003432541,Track2,1
5731,Bulker,28386.0,7,GISBORNE,0.000302487,Track2,4
5732,Container,110387.0,6,TAURANGA,0.0003451725,Track2,1
5733,Container,30852.0,7,AUCKLAND,0.0002985827,Track2,0
5734,Container,52180.0,5,AUCKLAND,0.0002481478,Track2,0
5735,Bulker,61115.0,5,WELLINGTON,0.000230357,Track2,4
5736,Tanker,49990.0,6,TAURANGA,0.0002151464,Track2,4
5737,Container,8252.0,7,AUCKLAND,0.0001400371,Track2,2
5738,Container,27025.0,7,NELSON,0.000253904,Track2,1
5739,Container,34409.0,5,LYTTELTON,0.000170089,Track2,0
5740,General Cargo,5642.0,6,AUCKLAND,0.0001751075,Track2,2
5741,Container,26871.0,6,TAURANGA,0.0002265797,Track2,1
5742,Bulker,35439.0,7,NEW PLYMOUTH,0.0002673911,Track2,4
5743,Container,18409.0,6,TAURANGA,0.000196908,Track2,3
5744,Container,35066.0,7,TAURANGA,0.0002639596,Track2,1
5745,Container,30700.0,5,AUCKLAND,0.0002127804,Track2,0
5746,Container,30852.0,5,AUCKLAND,0.0002170797,Track2,0
5747,Tanker,4755.0,5,LYTTELTON,0.0001173537,Track2,2
5748,Container,22314.0,7,TAURANGA,0.0002589981,Track2,2
5749,Container,38975.0,5,NELSON,0.0001605798,Track2,0
5750,Container,52216.0,7,AUCKLAND,0.0003930078,Track2,0
5751,Container,53139.0,7,TAURANGA,0.0003222712,Track2,1
5752,RoRo,17693.0,7,AUCKLAND,0.000390011,Track2,0
5753,RoRo,12867.0,6,AUCKLAND,0.0002796341,Track2,0
5754,Container,12502.0,7,TAURANGA,0.0001833917,Track2,3
5755,Bulker,37633.0,5,TAURANGA,0.0002742229,Track2,4
5756,Container,53160.0,5,TAURANGA,0.0002169684,Track2,1
5757,RoRo,22514.0,6,AUCKLAND,0.0003669834,Track2,0
5758,Bulker,31889.0,5,TAURANGA,0.0002751237,Track2,4
5759,Container,23357.0,6,AUCKLAND,0.0002541371,Track2,3
5760,Container,41028.0,7,TAURANGA,0.0002923999,Track2,1
5761,RoRo,17262.0,5,AUCKLAND,0.0003296856,Track2,0
5762,Container,27025.0,5,TAURANGA,0.0001943216,Track2,1
5763,Container,53093.0,7,TAURANGA,0.0003599031,Track2,1
5764,General Cargo,28439.0,7,AUCKLAND,0.0004669231,Track2,1
5765,Container,26974.0,6,TAURANGA,0.0001947674,Track2,1
5766,Bulker,34398.0,5,NAPIER,0.000267181,Track2,4
5767,Bulker,38852.0,6,NEW PLYMOUTH,0.0002610639,Track2,4
5768,Container,39275.0,7,NELSON,0.0002603162,Track2,4
5769,Container,53176.0,7,TAURANGA,0.0003339529,Track2,1
5770,Bulker,55531.0,5,TIMARU,0.0002433792,Track2,4
5771,Container,8252.0,7,AUCKLAND,0.0001364317,Track2,2
5772,Bulker,34327.0,6,WELLINGTON,0.0003063772,Track2,3
5773,Container,41028.0,7,TAURANGA,0.0002878643,Track2,1
5774,General Cargo,20202.0,6,AUCKLAND,0.0003742064,Track2,2
5775,General Cargo,8378.0,7,AUCKLAND,0.0002724182,Track2,2
5776,Bulker,40020.0,6,PORT CHALMERS,0.0003285524,Track2,4
5777,Container,26871.0,7,TAURANGA,0.0002490298,Track2,1
5778,Container,26974.0,7,TAURANGA,0.0002408522,Track2,1
5779,Container,5923.0,6,AUCKLAND,0.0001181575,Track2,3
5780,RoRo,15068.0,7,AUCKLAND,0.0003467797,Track2,0
5781,Container,35225.0,7,TAURANGA,0.0002725688,Track2,1
5782,Bulker,34443.0,5,NEW PLYMOUTH,0.0002453553,Track2,4
5783,Container,52190.0,7,AUCKLAND,0.000363631,Track2,0
5784,Container,26868.0,7,TAURANGA,0.0002706275,Track2,1
5785,Container,50278.0,7,AUCKLAND,0.0003774675,Track2,0
5786,Bulker,63666.0,7,NAPIER,0.0003579853,Track2,3
5787,Bulker,38593.0,7,TAURANGA,0.0003216723,Track2,1
5788,General Cargo,33738.0,7,NELSON,0.000372197,Track2,3
5789,Bulker,35439.0,5,NEW PLYMOUTH,0.0001709178,Track2,4
5790,Reefer,12354.0,7,AUCKLAND,0.0003250478,Track2,0
5791,Container,35225.0,7,TAURANGA,0.0003139124,Track2,1
5792,RoRo,12988.0,5,AUCKLAND,0.0002906232,Track2,0
5793,RoRo,17693.0,5,AUCKLAND,0.0002944427,Track2,0
5794,Bulker,36006.0,5,TAURANGA,0.0002782782,Track2,4
5795,Container,12502.0,7,TAURANGA,0.0001743903,Track2,3
5796,RoRo,15425.0,5,AUCKLAND,0.000245498,Track2,0
5797,RoRo,14348.0,7,AUCKLAND,0.0003354877,Track2,0
5798,RoRo,22271.0,6,AUCKLAND,0.0003680595,Track2,1
5799,Container,65937.0,5,AUCKLAND,0.0002532552,Track2,0
5800,Container,30136.0,7,TAURANGA,0.0002531248,Track2,1
5801,Container,13102.0,7,AUCKLAND,0.0002128206,Track2,3
5802,Container,80454.0,7,TAURANGA,0.0004377957,Track2,0
5803,Container,117175.0,5,TAURANGA,0.0002726738,Track2,1
5804,RoRo,15089.0,5,AUCKLAND,0.0003562814,Track2,0
5805,Container,50567.0,7,AUCKLAND,0.0003450233,Track2,0
5806,Container,110387.0,7,TAURANGA,0.0003859292,Track2,1
5807,Container,8252.0,7,AUCKLAND,0.0001260131,Track2,2
5808,Container,31756.0,6,AUCKLAND,0.0002610171,Track2,0
5809,Container,50567.0,7,AUCKLAND,0.0003787782,Track2,0
5810,Container,41028.0,7,TAURANGA,0.0002923897,Track2,1
5811,Container,51737.0,5,AUCKLAND,0.000276278,Track2,0
5812,Container,41028.0,6,TAURANGA,0.0002955481,Track2,1
5813,Container,43177.0,5,TAURANGA,0.0001868189,Track2,1
5814,RoRo,14906.0,6,AUCKLAND,0.0003354661,Track2,0
5815,Bulker,36898.0,6,NEW PLYMOUTH,0.0002551585,Track2,4
5816,Container,53870.0,5,PORT CHALMERS,0.0002778361,Track2,0
5817,Container,41028.0,7,TAURANGA,0.0003530277,Track2,1
5818,Container,80115.0,7,TAURANGA,0.000439985,Track2,0
5819,Bulker,31775.0,5,GISBORNE,0.0003230855,Track2,4
5820,Bulker,63449.0,5,WELLINGTON,0.0002339519,Track2,4
5821,Container,8252.0,7,AUCKLAND,0.0001083451,Track2,1
5822,RoRo,18334.0,5,AUCKLAND,0.0002401281,Track2,1
5823,Container,35031.0,6,TAURANGA,0.0002850932,Track2,1
5824,Container,8252.0,7,AUCKLAND,0.0001368509,Track2,2
5825,Container,26947.0,7,TAURANGA,0.0002412511,Track2,1
5826,RoRo,15853.0,6,AUCKLAND,0.0002361976,Track2,1
5827,RoRo,14283.0,6,AUCKLAND,0.0002377496,Track2,1
5828,RoRo,16669.0,5,AUCKLAND,0.0003046028,Track2,0
5829,Container,65710.0,7,AUCKLAND,0.0003967424,Track2,0
5830,Container,80115.0,6,TAURANGA,0.0003735488,Track2,0
5831,General Cargo,20202.0,7,AUCKLAND,0.0003916036,Track2,2
5832,Container,99863.0,7,TAURANGA,0.0004777009,Track2,1
5833,Container,30136.0,7,TAURANGA,0.0002597142,Track2,1
5834,Bulker,36908.0,7,NELSON,0.0002632614,Track2,4
5835,Container,51687.0,5,AUCKLAND,0.0002545344,Track2,1
5836,Container,65165.0,6,AUCKLAND,0.0003495124,Track2,1
5837,Container,34362.0,5,NELSON,0.0001830372,Track2,3
5838,Container,116851.0,6,TAURANGA,0.0003245437,Track2,1
5839,Bulker,34358.0,6,WELLINGTON,0.0001909584,Track2,4
5840,Container,52190.0,5,AUCKLAND,0.0002512443,Track2,0
5841,Bulker,35513.0,6,AUCKLAND,0.0003823804,Track2,3
5842,Container,22314.0,6,TAURANGA,0.0002175731,Track2,2
5843,General Cargo,18638.0,7,AUCKLAND,0.0003600955,Track2,0
5844,Container,52532.0,7,AUCKLAND,0.0003354573,Track2,0
5845,Reefer,16950.0,7,NELSON,0.0002691547,Track2,1
5846,Container,53139.0,7,TAURANGA,0.0003329165,Track2,1
5847,Bulker,37722.0,5,TIMARU,0.0002026816,Track2,4
5848,Container,24475.0,6,AUCKLAND,0.0002341077,Track2,0
5849,Bulker,38190.0,7,TIMARU,0.0002049392,Track2,4
5850,Container,26868.0,6,TAURANGA,0.0002423746,Track2,1
5851,Container,51939.0,6,AUCKLAND,0.0003016727,Track2,1
5852,Container,30337.0,5,TAURANGA,0.0001849426,Track2,1
5853,General Cargo,12267.0,6,TAURANGA,0.0002530469,Track2,1
5854,RoRo,12221.0,7,AUCKLAND,0.0003487019,Track2,0
5855,Container,26868.0,6,TAURANGA,0.0001765198,Track2,1
5856,Container,13054.0,5,TAURANGA,0.0001627772,Track2,0
5857,General Cargo,12746.0,7,AUCKLAND,0.0003197715,Track2,3
5858,Container,48169.0,5,TAURANGA,0.0002793426,Track2,0
5859,Container,53176.0,5,TAURANGA,0.0002620974,Track2,1
5860,Bulker,55408.0,5,NELSON,0.0002591999,Track2,4
5861,Container,59266.0,7,AUCKLAND,0.0003378172,Track2,1
5862,RoRo,15465.0,5,AUCKLAND,0.0003126972,Track2,0
5863,Bulker,37155.0,6,TAURANGA,0.0002554248,Track2,4
5864,RoRo,28837.0,6,AUCKLAND,0.0002994359,Track2,1
5865,RoRo,16758.0,6,AUCKLAND,0.0003474128,Track2,0
5866,Bulker,33963.0,7,WELLINGTON,0.000259432,Track2,4
5867,RoRo,27100.0,7,AUCKLAND,0.0003617791,Track2,1
5868,Reefer,10318.0,5,TAURANGA,0.0002389097,Track2,1
5869,Tanker,49812.0,7,NEW PLYMOUTH,0.0002335203,Track2,4
5870,Bulker,31702.0,6,TAURANGA,0.0003587729,Track2,3
5871,Container,61636.0,7,AUCKLAND,0.0003784492,Track2,0
5872,Container,34740.0,5,AUCKLAND,0.0002241387,Track2,0
5873,Bulker,34393.0,7,NAPIER,0.0003001991,Track2,4
5874,Container,51737.0,7,AUCKLAND,0.0003699842,Track2,0
5875,Container,35066.0,6,TAURANGA,0.000226402,Track2,1
5876,Container,110387.0,5,TAURANGA,0.0002818432,Track2,1
5877,Container,61609.0,7,TAURANGA,0.000435531,Track2,1
5878,RoRo,15853.0,6,AUCKLAND,0.0003102448,Track2,1
5879,Container,35031.0,7,TAURANGA,0.0002642953,Track2,1
5880,RoRo,15506.0,7,AUCKLAND,0.000401237,Track2,0
5881,Container,53870.0,7,AUCKLAND,0.0003671523,Track2,0
5882,Bulker,37187.0,6,TAURANGA,0.0003040005,Track2,4
5883,Container,13133.0,7,AUCKLAND,0.0001675712,Track2,0
5884,RoRo,28837.0,7,AUCKLAND,0.0003560751,Track2,1
5885,Container,26947.0,7,TAURANGA,0.0002937297,Track2,1
5886,Bulker,37717.0,5,GISBORNE,0.0002353391,Track2,4
5887,Container,109657.0,7,TAURANGA,0.0005017118,Track2,1
5888,Container,51737.0,7,AUCKLAND,0.0003280486,Track2,0
5889,Container,50201.0,5,AUCKLAND,0.0002636768,Track2,0
5890,RoRo,14906.0,7,AUCKLAND,0.0003556839,Track2,0
5891,Container,105846.0,5,TAURANGA,0.0002830991,Track2,1
5892,Container,24615.0,7,AUCKLAND,0.0002430916,Track2,0
5893,Container,52216.0,7,AUCKLAND,0.0003383479,Track2,0
5894,Container,65710.0,7,AUCKLAND,0.000379243,Track2,0
5895,Container,65710.0,5,AUCKLAND,0.000254046,Track2,0
5896,Container,50985.0,5,AUCKLAND,0.0002466345,Track2,0
5897,RoRo,12909.0,6,AUCKLAND,0.0003148512,Track2,0
5898,Container,50567.0,7,AUCKLAND,0.0003525232,Track2,0
5899,Container,68411.0,7,AUCKLAND,0.0003897042,Track2,1
5900,Container,17842.0,7,TAURANGA,0.0002143019,Track2,3
5901,Container,22968.0,7,AUCKLAND,0.0002641525,Track2,2
5902,Container,38420.0,7,LYTTELTON,0.0003051321,Track2,0
5903,Container,117627.0,7,TAURANGA,0.000391367,Track2,1
5904,Tanker,49765.0,7,NEW PLYMOUTH,0.0002377768,Track2,4
5905,RoRo,15261.0,7,AUCKLAND,0.0003792159,Track2,0
5906,Container,26868.0,6,TAURANGA,0.0002325499,Track2,1
5907,General Cargo,5642.0,6,AUCKLAND,0.0001683007,Track2,2
5908,Container,30813.0,6,AUCKLAND,0.0002645088,Track2,0
5909,RoRo,27352.0,5,AUCKLAND,0.0002323922,Track2,1
5910,General Cargo,20202.0,7,AUCKLAND,0.0003992342,Track2,2
5911,Container,30813.0,5,AUCKLAND,0.0002241147,Track2,0
5912,Container,51653.0,6,TAURANGA,0.0002945034,Track2,1
5913,Container,51653.0,6,AUCKLAND,0.0003244084,Track2,1
5914,Container,21475.0,7,TAURANGA,0.000216433,Track2,1
5915,General Cargo,11121.0,7,WELLINGTON,0.0002544333,Track2,4
5916,Container,41028.0,6,TAURANGA,0.0002092984,Track2,1
5917,Container,41028.0,7,TAURANGA,0.0003647595,Track2,1
5918,Container,30813.0,6,AUCKLAND,0.0002593403,Track2,4
5919,RoRo,14906.0,6,AUCKLAND,0.0003326946,Track2,0
5920,Container,80398.0,5,NELSON,0.0002679057,Track2,0
5921,Container,50278.0,7,AUCKLAND,0.0003732506,Track2,0
5922,RoRo,15261.0,5,NAPIER,0.0002596647,Track2,0
5923,Bulker,38559.0,7,TAURANGA,0.0003504936,Track2,4
5924,Container,35066.0,6,TAURANGA,0.0001975205,Track2,1
5925,Container,38420.0,6,AUCKLAND,0.0002834209,Track2,0
5926,Container,72976.0,7,AUCKLAND,0.0003706316,Track2,0
5927,Container,42054.0,7,TAURANGA,0.0003007823,Track2,1
5928,Container,30337.0,7,AUCKLAND,0.0002208297,Track2,1
5929,RoRo,23959.0,7,AUCKLAND,0.0003270085,Track2,1
5930,RoRo,18701.0,5,AUCKLAND,0.0003440031,Track2,0
5931,Container,53870.0,6,AUCKLAND,0.0003089997,Track2,0
5932,Container,22708.0,7,TAURANGA,0.0002183314,Track2,3
5933,General Cargo,20202.0,5,AUCKLAND,0.000320551,Track2,2
5934,Container,51687.0,7,AUCKLAND,0.0003528821,Track2,1
5935,Container,76521.0,7,TAURANGA,0.0004503155,Track2,0
5936,Container,80398.0,5,TAURANGA,0.0002943248,Track2,0
5937,General Cargo,8378.0,7,AUCKLAND,0.0002594273,Track2,2
5938,Container,12502.0,5,TAURANGA,0.0001303657,Track2,3
5939,Container,26868.0,7,TAURANGA,0.0002857949,Track2,1
5940,Container,43177.0,7,TAURANGA,0.0003098247,Track2,1
5941,Container,8252.0,7,AUCKLAND,0.000150606,Track2,2
5942,Container,34965.0,7,TAURANGA,0.0002702573,Track2,1
5943,Reefer,12313.0,6,AUCKLAND,0.0003064892,Track2,0
5944,Container,21202.0,6,TAURANGA,0.0002100122,Track2,0
5945,Container,30189.0,7,TAURANGA,0.0002556686,Track2,1
5946,Container,52216.0,6,TAURANGA,0.0003008477,Track2,0
5947,Bulker,28343.0,7,AUCKLAND,0.0003718294,Track2,0
5948,Container,43177.0,7,TAURANGA,0.0002853647,Track2,1
5949,General Cargo,38191.0,7,AUCKLAND,0.0003842481,Track2,4
5950,Container,30156.0,7,TAURANGA,0.0002587479,Track2,1
5951,Container,52216.0,7,AUCKLAND,0.000384431,Track2,0
5952,Container,66983.0,5,AUCKLAND,0.0002648299,Track2,4
5953,RoRo,21099.0,6,AUCKLAND,0.0002685378,Track2,1
5954,General Cargo,10342.0,5,PORT CHALMERS,0.0002001268,Track2,1
5955,Container,38666.0,5,AUCKLAND,0.0002416625,Track2,0
5956,Container,53278.0,5,AUCKLAND,0.0002768559,Track2,0
5957,RoRo,12988.0,7,AUCKLAND,0.0003311874,Track2,0
5958,General Cargo,20202.0,7,AUCKLAND,0.000378273,Track2,2
5959,Container,30136.0,7,TAURANGA,0.0002277567,Track2,1
5960,Bulker,35104.0,7,LYTTELTON,0.0002475525,Track2,4
5961,Container,35036.0,5,TAURANGA,0.0001705721,Track2,1
5962,Container,23252.0,7,AUCKLAND,0.0002566588,Track2,0
5963,RoRo,9491.0,7,AUCKLAND,0.0002749769,Track2,4
5964,General Cargo,8378.0,7,AUCKLAND,0.0002678348,Track2,2
