ports,transits_hours,dwells_hours,n_ports,vessel_type,dwt,cluster_k,nz_destination
"['LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'LUGANVILLE', 'VILA', 'TAURANGA']","[0.16409630272225795, 8.632577713967148, 29.937586098591936, 44.3083559595831, 73.41419785303732, 29.50230729549515, 107.13899518676435]","[25.12333194306836, 20.378931958175524, 22.170061074944773, 31.153332670756456, 20.762803527370956, 27.368576274307667, 46.45354769785542]",7,Container,17842.0,3,TAURANGA
"['TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.4769911543816825, 221.14604407501247, 143.66233181312066, 71.77333591434012, 41.905077165601696, 37.99893542035396, 109.03254688068535]","[13.617593203822802, 11.433472868538631, 15.8465057856666, 26.10147228788466, 14.637662288801252, 21.015777862259565, 28.760863492632243]",7,Container,30189.0,1,TAURANGA
"['AMAMAPARE', 'KAOHSIUNG', 'INCHEON', 'GAMCHEON', 'GUANGZHOU', 'HONG KONG', 'LYTTELTON']","[0.3713277065101217, 139.12620997896857, 64.5513765981436, 28.598619549458913, 79.91804370479375, 27.34746318354949, 362.55005584328967]","[36.22426115062603, 48.401427632294755, 42.50771298656382, 42.23405541651587, 37.818264290669646, 27.933741313137716, 77.62472739318721]",7,Bulker,37657.0,4,LYTTELTON
"['MIZUSHIMA', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'KISARAZU', 'AUCKLAND']","[0.3322212231022792, 17.96181339016806, 20.04149044668338, 20.47765061199659, 7.725531869156402, 243.72966830339644]","[12.275575626141803, 11.801164394812659, 11.256445211259482, 11.957002970518863, 15.378758355905575, 19.16831860754485]",6,RoRo,14906.0,0,AUCKLAND
"['BUSAN NEW', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","[0.5851914628101693, 401.67426171193864, 75.3349048227318, 56.05576090500308, 80.26401909180365, 122.96024633971207, 367.15562102724596]","[21.506894852826743, 38.33712978470949, 30.187399908102027, 23.09166964216984, 23.8884569939179, 37.255890786815144, 36.84955744744599]",7,Container,17842.0,3,TAURANGA
"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.31482743946628466, 262.1869364688899, 190.62842125895017, 74.12513717305389, 39.94736313643366, 38.4553070848821, 89.3017676187349]","[20.239906790681992, 13.677037616431882, 13.595827453129939, 28.009078894188345, 19.22789610676587, 29.259400934376146, 33.17530500445459]",7,Container,117175.0,1,TAURANGA
"['YOKOHAMA', 'OSAKA', 'YOKKAICHI', 'KISARAZU', 'HIROSHIMA', 'SUVA', 'AUCKLAND']","[0.3104947357518588, 45.685700520685344, 28.813428509141474, 25.727389014587615, 33.177953993207986, 191.17325368290173, 58.612088373289446]","[22.300414867747445, 22.539452988549748, 21.757768383636268, 15.237650277765994, 11.33768977668439, 22.6678709184883, 25.386570827222357]",7,Reefer,10617.0,0,AUCKLAND
"['BUSAN NEW', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.1762662148467382, 25.000782404300406, 16.162548319575574, 47.26933208165017, 46.03636757917104, 190.32373473445318, 109.76850116986981]","[16.59499092456629, 25.50472789210646, 26.074550143109445, 18.087714587737867, 22.623244116117956, 24.785362539981122, 47.6893360394874]",7,Container,24663.0,0,AUCKLAND
"['LAUTOKA', 'SUVA', 'APIA', 'RAROTONGA', 'AUCKLAND']","[0.9319585923518943, 20.066641838243292, 54.355669903781205, 62.297628735753754, 94.51605208196338]","[31.084800000113972, 34.723075535529006, 25.646405662686885, 34.13588906005721, 18.803740416823413]",5,General Cargo,8378.0,2,AUCKLAND
"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.5010937243977089, 262.1869364688899, 124.75269352477788, 104.38209312590243, 67.38983167566971]","[29.28038648244693, 29.431182984788236, 20.05565984417721, 34.24674769429974, 23.99352965863121]",5,Container,35031.0,1,TAURANGA
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","[0.684950019251912, 51.59480172391637, 18.794162746666878, 32.084247198653266, 42.06516195792763, 52.38047258577523, 146.70509592690578]","[20.636224273943046, 14.470882024249867, 21.77349598942533, 34.9342528929933, 20.26392358850888, 23.057937048261376, 58.821881586732594]",7,Container,8252.0,2,AUCKLAND
"['CRIST_BAL', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'LYTTELTON']","[0.5429530105004969, 222.99706201189144, 178.1911735403357, 87.44255626539773, 77.461320469882]","[17.034373979416166, 15.666328963901446, 17.337638732017474, 31.156036791993373, 16.732047901104522]",5,Container,30337.0,1,LYTTELTON
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.4844734897126082, 8.196790298744265, 221.14604407501247, 124.75269352477788, 70.98029961363135, 67.38983167566971]","[16.22696013942442, 11.28781191444501, 15.12879038632865, 15.324818223895722, 34.53910214146225, 20.203821917543582]",6,Container,30156.0,1,TAURANGA
"['YOKOHAMA', 'OSAKA', 'GAMCHEON', 'LAE', 'HONIARA', 'BRISBANE', 'AUCKLAND']","[0.18122869054736523, 74.48755519676959, 28.93889652109246, 142.5823556747412, 38.93338214130295, 184.4085444482809, 169.2205211254631]","[44.554759783369306, 51.5053877862703, 49.946547503062355, 37.50712321234105, 40.923774369978474, 82.93403708084101, 94.82144431228441]",7,Container,50595.0,4,AUCKLAND
"['TOWNSVILLE', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'KEMBLA', 'TAURANGA']","[0.9953567869101305, 54.8321381881719, 97.42529089961518, 70.30021829033417, 86.97365345547178, 255.88022053288694]","[39.670668782458684, 45.73078661945691, 71.40976160270033, 62.8660368853146, 47.58846211148213, 61.939847201009364]",6,Tanker,49904.0,4,TAURANGA
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.2368191434648763, 72.93604336427859, 84.32245358516683, 41.83580589669765, 199.12325821468943, 121.70318463604386]","[11.945694924038344, 26.638973285148644, 19.557946335146276, 14.998273031042917, 28.000138489770794, 44.92788961078553]",6,Container,53327.0,0,AUCKLAND
"['KINGSTON', 'CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.3662035774912411, 39.65812007542268, 73.20215559856872, 127.36665098033401, 74.98829093595597, 78.53432371272801, 362.837697000083]","[19.0231193274533, 19.605287421177387, 19.87381632123298, 15.360429728725943, 26.888337196092202, 25.702431169340525, 29.958189936813184]",7,Container,53142.0,1,TAURANGA
"['YOSU', 'ONSAN', 'GLADSTONE', 'HAY POINT', 'NEW PLYMOUTH']","[1.0529904898170268, 20.559479552760862, 271.77226940892956, 52.73607754382565, 116.38162352012172]","[35.305815425470065, 38.88438052425025, 38.19750649948888, 32.18997532540532, 38.00679418594026]",5,Tanker,12702.0,0,NEW PLYMOUTH
"['LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'NOUMEA', 'AUCKLAND']","[0.14444650217221744, 8.632577713967148, 71.91940417525804, 131.11648456170926, 42.96910916233832, 103.85418933679529]","[20.695410294393398, 31.382623825766558, 31.020864113233095, 16.966023076858345, 19.479141399828844, 17.744884871643976]",6,Container,23252.0,0,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","[0.8635803064099252, 44.02477833557161, 21.613287158666907, 42.30022469719994, 16.352955441789508, 45.75473012279101, 97.65205583652039]","[20.27369463677093, 29.948046558276083, 23.29636944745599, 26.450757829334464, 39.14333599730825, 19.766229829470486, 50.81585504237179]",7,General Cargo,5642.0,2,AUCKLAND
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'NEIAFU', 'AUCKLAND']","[0.7847286311266188, 31.339017439640706, 73.82658123740966, 46.48558451942962, 18.456469595115713, 50.84443624551392, 129.73725088865524]","[28.064789118725304, 26.602738927518654, 20.79100069110629, 33.66286123565665, 17.365584305982853, 14.687824476025982, 61.00116394331806]",7,General Cargo,12927.0,2,AUCKLAND
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TABOGUILLA', 'TAURANGA']","[0.21933371751336717, 21.005896033575183, 107.72692756236206, 55.17695433483551, 78.53432371272801, 2.8198351552224974, 333.0481086477313]","[18.77988806646969, 18.502971996029682, 18.446049960484796, 18.024076241958216, 21.598088416746243, 28.021390317984523, 31.289535826533694]",7,Container,68411.0,1,TAURANGA
"['NEWARK', 'SAVANNAH', 'CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'TAURANGA']","[0.22498094889094689, 40.162010225192645, 74.96779637146477, 73.20215559856872, 101.59737526153792, 36.79887469296624, 412.2192139860865]","[15.870144531518829, 19.99319200568318, 15.579644841230657, 23.026389036162133, 18.45863684149598, 18.78331146365889, 34.57449064026368]",7,Container,41028.0,1,TAURANGA
"['NEWCASTLE', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'NEW PLYMOUTH']","[1.2032476395556841, 81.6874396242519, 97.42529089961518, 108.27125338687885, 163.45627902351944]","[48.57608838745103, 35.25268793384608, 31.413461194071665, 26.794391720199357, 26.929100159417533]",5,Tanker,49849.0,0,NEW PLYMOUTH
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.10768820348308061, 38.3347624072687, 39.01809057120449, 16.162548319575574, 40.96231625230074, 45.950439815545415, 280.7043052118144]","[13.78551931217345, 13.541767003393403, 23.189259187551343, 11.792614962157932, 14.058002050491178, 11.87794394872987, 54.0027211075511]",7,Container,30700.0,0,AUCKLAND
"['SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'NELSON']","[0.2746949768069258, 79.47405735554189, 9.426308843555903, 234.4389756860788, 132.25148931042028, 77.73895008093429, 184.9609706145646]","[19.463398210725263, 34.42486180939162, 51.210413466517146, 46.9875421669839, 72.6183036769557, 106.75220238578807, 116.8441936080925]",7,General Cargo,10334.0,1,NELSON
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'TAURANGA']","[0.1656358775040272, 22.1551539079787, 20.311595236339137, 39.96880701256616, 9.913029636006351, 49.86371610415998, 244.34865909307644]","[27.322535763815033, 30.76015559971942, 23.302398651919955, 19.79281784071382, 16.904195559563693, 22.701550770632466, 57.64559044496254]",7,Reefer,12354.0,0,TAURANGA
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'TAURANGA']","[0.5096141374627652, 16.53067824022661, 113.75807810431118, 59.96450328391259, 412.2192139860865]","[21.871523447489214, 19.89840682821058, 19.90482050475596, 20.839640550742057, 30.06290466230264]",5,Container,110387.0,1,TAURANGA
"['DARWIN', 'SINGAPORE', 'FREMANTLE', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'AUCKLAND']","[0.5455533354333681, 93.90095686187625, 115.50210111013746, 224.78077069060527, 30.156601187043936, 22.20035790992614, 250.59314114320105]","[15.712378608777527, 17.558926089123826, 14.63884156212958, 16.885076617184463, 10.896143373056406, 21.847913980307236, 39.839588132334555]",7,RoRo,14906.0,0,AUCKLAND
"['CRIST_BAL', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.5262849804272267, 222.99706201189144, 171.0967496520575, 80.09157711866538, 50.244791118678684, 39.12125479600258, 113.73516726542768]","[15.915731518257548, 12.258229099913203, 17.27296700338674, 26.911218420508202, 18.767313200320704, 24.123567136409832, 28.973437250553577]",7,Container,26868.0,1,TAURANGA
"['SURABAYA', 'GRESIK, JAVA', 'PORTLAND', 'GEELONG', 'ADELAIDE', 'MELBOURNE', 'NELSON']","[0.20276993466991922, 36.09936329936279, 173.79110121525326, 58.38120117876362, 61.931586732789974, 107.17414356388419, 228.4837989844046]","[62.40205499157466, 61.16428735699697, 62.53156373792449, 55.36309799471718, 74.3641841996336, 75.96511745963177, 84.3918493204074]",7,Bulker,57195.0,3,NELSON
"['MIZUSHIMA', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.26424782751193554, 15.381616873860768, 17.529059278091136, 12.332637012608291, 198.23240055639243, 158.43314501862918]","[18.85160732675351, 15.40534340928042, 16.339908497044913, 10.816498479148343, 19.77473255930116, 20.05303319088272]",6,RoRo,9653.0,0,AUCKLAND
"['TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.22146041988802367, 221.14604407501247, 158.72403720653932, 53.26919472315602, 29.688052116019087, 33.20313043901084, 89.99166733962831]","[20.90265566581833, 21.52220645476464, 17.412240003970272, 28.894722534249105, 18.222823764510892, 28.952341758819173, 36.74706301771402]",7,Container,43123.0,1,TAURANGA
"['KUNSAN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'AUCKLAND']","[0.473269065886581, 29.571016041141736, 13.04346004737678, 41.60570341856723, 267.3762814159841]","[20.4270466756901, 15.390809423104866, 12.478011962052413, 20.64185658135918, 18.050439506435577]",5,RoRo,15853.0,4,AUCKLAND
"['KINGSTON', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'LYTTELTON']","[0.26226204170780965, 39.18987445699855, 8.196790298744265, 221.14604407501247, 124.75269352477788, 71.91271667437233]","[15.999605690123605, 12.360457662875163, 13.999365286665697, 13.847630387546554, 14.191965355170472, 32.304623057999095]",6,Container,41337.0,1,LYTTELTON
"['TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.36576294075419, 221.14604407501247, 164.967468241644, 63.04185661246943, 32.85192239133204, 39.90949870529923, 103.86465769441382]","[12.09068125960625, 11.681565269907303, 15.465708179163403, 27.75985628503706, 15.43269397829345, 24.43280956748959, 31.521855105790443]",7,Container,109657.0,1,TAURANGA
"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'APRA HARBOR', 'BRISBANE', 'KEMBLA', 'AUCKLAND']","[0.43851470845090046, 11.640379621977585, 9.391023560452464, 69.37946446810176, 139.78591289381305, 47.16493431617393, 107.32743569728747]","[27.007797266654467, 23.71215238324357, 13.705132017885013, 13.185359181330263, 21.995889972685482, 37.997387992669765, 48.62635115252408]",7,RoRo,14906.0,0,AUCKLAND
"['TABOGUILLA', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","[0.3417274497566847, 2.8198351552224974, 74.24955258930825, 79.96926217479515, 66.95564964890215, 27.767164121879013, 347.32134240107]","[19.22001770225334, 22.56130420710676, 19.12254088062322, 28.98789821626603, 31.183168803128808, 39.998864079994064, 55.244253816110636]",7,Container,53124.0,1,TAURANGA
"['BUSAN NEW', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'TAURANGA']","[0.6591356122936909, 401.67426171193864, 46.305746977343446, 63.988159818294946, 56.47282823157975, 299.8973356464567]","[30.165060134021683, 28.607420505248506, 26.53767502736893, 47.89271503944877, 41.91613028977869, 35.24222038328186]",6,Container,110387.0,1,TAURANGA
"['YOKKAICHI', 'YOKOHAMA', 'APRA HARBOR', 'BRISBANE', 'KEMBLA', 'MELBOURNE', 'AUCKLAND']","[0.3553788125866002, 22.20035790992614, 69.37946446810176, 166.40719957860327, 76.91470334180146, 52.97178820003704, 125.77366553860365]","[26.50337025553133, 14.071118532773356, 7.963143062754355, 9.60760754432773, 21.040855792951763, 26.649569413048244, 36.56143667277776]",7,RoRo,9274.0,0,AUCKLAND
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.11917122675933323, 42.12571786800334, 35.938698072098674, 16.162548319575574, 40.96231625230074, 21.795638787333775, 245.11137934990364]","[10.088859032622153, 12.674577045581744, 18.976817271113745, 13.793588340709944, 11.680058178140039, 17.58219074928161, 43.41567522274741]",7,Container,23429.0,0,AUCKLAND
"['PYEONGTAEK', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'AUCKLAND']","[0.28561702464173777, 20.651747533623286, 37.59371687963179, 29.80446103340466, 247.22226696869873]","[15.530330045980243, 14.155012681173615, 13.689025919156098, 13.192977373963686, 10.408277708501549]",5,RoRo,15089.0,0,AUCKLAND
"['GROSSENSIEL', 'ANTWERPEN', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'MELBOURNE', 'AUCKLAND']","[1.593750012630665, 54.47295159692342, 40.46087798626944, 167.61365002278882, 120.34952587595048, 477.07630961656065, 231.57609667245916]","[27.159603577744168, 27.331966301909, 32.82425364132754, 14.862446564196343, 20.867838478176814, 42.54216847595823, 36.43147189495596]",7,RoRo,30089.0,1,AUCKLAND
"['LAE', 'MOTUKEA ISLAND', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.14507776414639695, 35.272998997969395, 92.37133036596981, 36.24056794000994, 27.900583877595636, 31.239694300463782, 92.98921392557934]","[22.925066284323165, 27.168588307730907, 20.945343764358956, 18.435260931854305, 19.79769575984509, 19.042723270768764, 36.12660790402319]",7,Container,22314.0,2,TAURANGA
"['LOS ANGELES', 'SAN FRANCISCO', 'SINGAPORE', 'FREMANTLE', 'NEW PLYMOUTH']","[0.7069526258608387, 103.97651151151769, 481.7407288800328, 209.378549397078, 275.62847016713226]","[68.48922344970222, 64.77335457401657, 67.82522674111254, 77.2995768232051, 98.13456156573909]",5,Bulker,37987.0,1,NEW PLYMOUTH
"['YANTAI', 'CHENGXI', 'BRISBANE', 'KEMBLA', 'NELSON']","[0.474504418328493, 99.09673386743641, 272.70214060803227, 121.78161362451897, 86.67808460390594]","[66.48083473782954, 60.405240233267286, 67.71961680701455, 91.78811897548462, 89.32218857665593]",5,Bulker,34442.0,4,NELSON
"['KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.1655256392418354, 51.0361273712405, 16.162548319575574, 40.96231625230074, 46.944290256644074, 190.32373473445318, 272.6792722770275]","[9.917267770827186, 14.807731859554249, 14.340791224937943, 11.060642735112042, 13.141841493695845, 11.138634045861458, 51.35567331472567]",7,Container,21475.0,0,AUCKLAND
"['SHENZHEN', 'HONG KONG', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'AUCKLAND']","[0.1455594097625117, 4.615462508771459, 21.402362491473518, 93.94248325432183, 190.32373473445318, 95.30734979310182, 95.18793833013667]","[22.105824345512268, 30.31423311359173, 21.687049622403155, 18.17064288277071, 20.182088539747728, 30.66444417736537, 53.75584657247051]",7,Container,50278.0,0,AUCKLAND
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.11931666036949751, 51.303449964762024, 26.434576443992533, 16.162548319575574, 40.96231625230074, 23.448708409649935, 261.1900245021322]","[10.937099184869458, 15.752622134360877, 18.034888371895043, 13.827034300540197, 11.777981906396251, 9.974057189501758, 47.6093026037079]",7,Container,51737.0,0,AUCKLAND
"['MARCHWOOD', 'BALTIMORE', 'SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'AUCKLAND']","[0.6199301339439824, 167.61365002278882, 69.91001046241696, 80.59420088130949, 6.614953574425195, 224.61954214948906, 223.65399048318307]","[34.323310835531906, 43.32793761839906, 34.6636490471052, 19.901297460319615, 19.720491835817494, 20.092914542942054, 28.94725232725198]",7,RoRo,31143.0,1,AUCKLAND
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.29492060762493044, 16.99485424233934, 101.59737526153792, 66.41186445393627, 81.08022214382787, 333.6848902733583]","[25.446378324627027, 19.92012539703045, 18.467023601396896, 22.929040794875675, 29.153999541614958, 27.59525295030459]",6,Container,30136.0,1,TAURANGA
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'AUCKLAND']","[0.10943275308782274, 60.93995776849366, 46.83899752680001, 16.162548319575574, 40.96231625230074, 263.24159665181946]","[11.123225985981337, 10.763140341463092, 20.26028830809135, 14.374103874192103, 13.966313312788948, 18.32154122414565]",6,Container,58350.0,0,AUCKLAND
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","[0.5586726859504465, 8.196790298744265, 221.14604407501247, 124.75269352477788, 51.198025601105364, 21.94905515873906, 129.98669944845008]","[13.375842438278667, 11.759143796660261, 16.095568533844165, 16.177895695498727, 32.59146626543158, 18.90104219885637, 30.056655188183413]",7,Container,53124.0,1,TAURANGA
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', 'AUCKLAND']","[0.28415951279018503, 41.52852801757528, 18.794162746666878, 24.765931887159624, 47.25560215649082, 68.93208846247185]","[17.641072793042536, 20.266894340035805, 35.22673244417769, 33.5879700084561, 19.917304850504443, 19.761424223406493]",6,Container,8252.0,2,AUCKLAND
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.400420260854514, 17.283433835441336, 101.59737526153792, 65.46827638068898, 87.00730455887849, 333.6848902733583]","[21.57857417038925, 16.849991906413347, 20.71452344346856, 22.436779067781643, 29.351593129525615, 27.662745890116664]",6,Container,119185.0,1,TAURANGA
