ports,transits_hours,dwells_hours,n_ports,vessel_type,dwt,cluster_k,nz_destination
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.6082398934875128, 44.02477833557161, 21.613287158666907, 19.80615308087014, 53.65787253603837, 18.456469595115713, 154.86592005769637]","[18.379715045030746, 20.9041932182187, 19.80592216125809, 34.84834192229752, 25.079920252802268, 18.3940381648142, 54.883474073288305]",7,General Cargo,8378.0,2,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.6714552641310618, 44.02477833557161, 21.613287158666907, 79.69156291331936, 18.456469595115713, 95.3225009801842]","[27.186625139383608, 24.006213685789938, 21.788363339000707, 44.612166404486786, 15.945075337871593, 13.843253035206873]",6,General Cargo,20202.0,2,AUCKLAND
"['MARCHWOOD', 'BALTIMORE', 'SAVANNAH', 'CRIST_BAL', 'AUCKLAND']","[0.9528816642630871, 167.61365002278882, 44.284640678523864, 82.08594074370336, 340.1593222901277]","[26.907649265726562, 38.630937749676036, 33.93393138129309, 23.93489334790914, 31.874202992657303]",5,RoRo,27178.0,1,AUCKLAND
"['SHANGHAI', 'SUZHOU', 'GAMCHEON', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.2428566369811258, 46.83852720218142, 53.038938463451466, 60.968404475822034, 93.94248325432183, 190.32373473445318, 110.52561708348132]","[20.820629592868688, 20.570497294930153, 16.297613986749056, 9.308134717538477, 19.320169770142815, 26.469919621185575, 47.0407851850909]",7,Container,30813.0,0,AUCKLAND
"['SHANGHAI', 'SUZHOU', 'YOSU', 'ONSAN', 'KURE', 'TOWNSVILLE', 'TAURANGA']","[0.3718924503210115, 22.594530955616552, 28.055388376277165, 17.434824386889172, 46.38406154341235, 248.40818370960878, 351.48925249238476]","[18.786357272771067, 27.81653988829068, 30.54068605943072, 47.582822866602584, 38.19529987838114, 39.38865721323892, 87.66270645959881]",7,Tanker,12817.0,0,TAURANGA
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.21132205697856077, 25.032496812831067, 101.59737526153792, 47.89494558034061, 78.53432371272801, 333.6848902733583]","[18.403954665893014, 17.70796071773248, 17.812884035355893, 17.52800120763866, 18.2239594170376, 28.691723722766437]",6,Container,117176.0,1,TAURANGA
"['SHANGHAI', 'MASAN', 'OSAKA', 'YOKKAICHI', 'AUCKLAND']","[0.37899875150038476, 65.34657578646173, 37.39057117860499, 23.372155273630952, 247.22226696869873]","[14.241208944612461, 12.07830664237147, 11.816627902097512, 13.631909868271826, 12.618082967162392]",5,RoRo,16837.0,0,AUCKLAND
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'OSAKA', 'YOKKAICHI', 'TAURANGA']","[0.24409525657886455, 5.027364716563148, 205.2743184236958, 115.7991509273058, 183.26911074926312, 28.813428509141474, 334.0223459476301]","[20.331585023107596, 24.03895254908707, 19.296915609457717, 21.35179455055905, 23.92032289253396, 47.8853756177734, 49.871659857223314]",7,Reefer,12912.0,1,TAURANGA
"['TABOGUILLA', 'RODMAN', 'PHILADELPHIA', 'CHARLESTON', 'CRIST_BAL', 'PAPEETE', 'TAURANGA']","[0.4780287368977263, 2.8198351552224974, 161.78439252924306, 54.03231242567414, 77.32008740147614, 222.99706201189144, 227.17196638180047]","[23.940768984268075, 14.199786085650052, 14.365365790501997, 15.185355971858712, 12.394046976803969, 29.013232126159085, 28.25505214963531]",7,Container,27025.0,1,TAURANGA
"['KINGSTON', 'CRIST_BAL', 'PAPEETE', 'NOUMEA', 'LYTTELTON']","[0.46197457825197086, 65.43854719732627, 222.99706201189144, 124.75269352477788, 87.44368484558825]","[22.906325141062425, 25.218470802808415, 26.7564584980054, 16.98411920295369, 18.864339361536686]",5,Container,51807.0,1,LYTTELTON
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'SHENZHEN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.1360551174156639, 44.12875264516567, 53.741221292956766, 42.87808019912026, 10.66967517991758, 93.94248325432183, 245.11137934990364]","[13.070292192175335, 13.955047130643912, 27.340050712564445, 11.78062647909196, 14.485103432243767, 27.315676478714582, 50.29550475675186]",7,Container,31756.0,0,AUCKLAND
"['VUDA', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'LYTTELTON']","[0.6189658686852739, 107.03125358943498, 164.04897087511165, 85.22626567896906, 78.68817496313883, 231.10539303168557]","[45.49981811360929, 40.35451919162069, 43.44498025789361, 48.540989835874136, 35.18184226584325, 47.15430899073934]",6,Tanker,3854.0,3,LYTTELTON
"['TABOGUILLA', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","[0.7104446126298767, 2.8198351552224974, 35.145368854488666, 56.05576090500308, 44.40325614288512, 122.96024633971207, 386.17426212800524]","[25.70325704385468, 30.759967972087452, 45.24279307288376, 38.68272719672423, 40.02468866177282, 44.90462528160302, 38.81442024107995]",7,Container,53124.0,1,TAURANGA
"['SAVANNAH', 'BALTIMORE', 'US SSI', 'CRIST_BAL', 'AUCKLAND']","[0.8054227146516351, 66.94802426281043, 62.04789866279572, 117.79643296502883, 340.1593222901277]","[26.60670079488656, 35.589110741099994, 41.54917425173385, 27.971269835270817, 38.725306334531766]",5,RoRo,23786.0,1,AUCKLAND
"['OSAKA', 'BUSAN NEW', 'LAE', 'MOTUKEA ISLAND', 'HONIARA', 'NOUMEA', 'AUCKLAND']","[0.12246528411846835, 79.51249288519982, 142.5823556747412, 87.83030514698241, 40.017267596916504, 89.25988793012651, 77.18225683495507]","[15.41430499452921, 28.214536606885854, 24.35787552911076, 13.198667798830314, 21.196467178350446, 14.464762343909031, 57.13074425504506]",7,Container,23252.0,0,AUCKLAND
"['SAN FRANCISCO', 'LOS ANGELES', 'SHANGHAI', 'SUZHOU', 'LYTTELTON']","[0.46865697014497787, 103.97651151151769, 371.16241702490987, 15.194251974088978, 371.71155054856274]","[46.922599306642645, 33.76937577064205, 28.353394044762375, 31.15907640632703, 62.744174811960434]",5,Bulker,37739.0,1,LYTTELTON
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","[0.34319364988781165, 56.05040651888893, 18.794162746666878, 22.126055199451958, 34.56515051548135, 25.572522326852134, 59.76610920873664]","[24.078679229138874, 20.005334947383158, 28.01930275553259, 42.56391760154053, 22.703865343321706, 17.32636287246981, 67.32108543988193]",7,Container,8252.0,2,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","[0.7789426170010874, 44.02477833557161, 19.41063710699075, 42.30022469719994, 16.679927801459073, 45.75473012279101, 137.26143458948098]","[20.668790085006673, 22.124918330158685, 24.095993344855653, 35.85194232494057, 18.48613049186325, 20.74295273002553, 55.31507227856453]",7,General Cargo,20202.0,2,AUCKLAND
"['SHANGHAI', 'NINGBO', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.2243749800372885, 21.843873096281765, 5.681324776706188, 55.96215219110887, 89.5493759572877, 190.32373473445318, 122.72162972088853]","[18.98576073781945, 26.81310713717964, 15.393509530564614, 16.455602092316, 19.22090307902141, 33.48908179256036, 54.10976775611218]",7,Container,49842.0,0,AUCKLAND
"['PYEONGTAEK', 'SUZHOU', 'GAMCHEON', 'GUANGZHOU', 'KAOHSIUNG', 'TAURANGA']","[0.2680353057518232, 29.62594106472026, 28.554678628176898, 82.13798936326025, 96.03009399330675, 330.21949717973126]","[19.21786766292243, 20.808068388238343, 25.801867734402062, 47.31468709192057, 31.51387711969855, 41.722376936262165]",6,Tanker,50290.0,0,TAURANGA
"['INCHEON', 'SHANGHAI', 'HONG KONG', 'BRISBANE', 'NEW PLYMOUTH']","[0.39446605264661283, 33.05797294780061, 81.85908333195586, 261.0129195516875, 299.66499099335596]","[50.41621940138541, 50.88436098589834, 61.3701336493026, 124.36085252716362, 96.7615686133579]",5,Bulker,31657.0,4,NEW PLYMOUTH
"['OSAKA', 'BUSAN NEW', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.23104000416576453, 22.945615726627306, 419.41917626341734, 133.31682288937967, 120.14850116714146, 78.53432371272801, 333.6848902733583]","[11.76654615928014, 16.23978806110065, 13.927536059820026, 18.249074470683546, 13.79462427050143, 26.194540451372873, 29.211047619390687]",7,Container,26871.0,1,TAURANGA
"['CRIST_BAL', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","[0.32071831427265174, 6.183498415050031, 57.37948608077163, 79.12698852092751, 46.64106558644843, 100.58063726579186, 410.8114563389672]","[27.57543526879208, 32.77054416413087, 36.336648361471305, 49.17930296410753, 44.340395551621334, 45.99548848372564, 51.33440874560366]",7,General Cargo,110387.0,1,TAURANGA
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.17067424232415562, 24.980941518442616, 36.910628796096034, 81.44391406598933, 41.83580589669765, 201.87785424091447, 142.05512853068475]","[19.122764650564978, 19.938235381530216, 35.80489606986568, 16.71228797192675, 14.513895471082467, 29.935971345404315, 62.03256601416906]",7,Container,51737.0,0,AUCKLAND
"['YOKKAICHI', 'YOKOHAMA', 'OSAKA', 'FUKUOKA', 'LA PAZ', 'AUCKLAND']","[0.2823577161002606, 16.872272011543867, 45.685700520685344, 35.982528130631174, 77.51615744811716, 189.99663979505598]","[35.73270320147139, 24.234288365811476, 21.177053129235556, 9.862259375120578, 25.789166584461135, 34.12995547625494]",6,Reefer,9709.0,4,AUCKLAND
"['SRIRACHA', 'SINGAPORE', 'KLANG', 'RANGAI', 'TAURANGA']","[0.20651266610135965, 79.19070721228883, 61.34188544125755, 212.74415341532938, 335.1329318611426]","[76.5579697812901, 55.609388937360244, 59.71984766090628, 96.60046534716889, 141.50260671530415]",5,Bulker,37187.0,4,TAURANGA
"['SHANGHAI', 'SUZHOU', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'TAURANGA']","[0.1926776213323822, 46.83852720218142, 48.898902623922744, 29.444952453375404, 190.32373473445318, 137.42171437164544]","[15.762641352767613, 30.721825339447285, 18.969668155226838, 15.583594876278049, 22.87286865428738, 33.03023672925096]",6,Container,80293.0,0,TAURANGA
"['NOUMEA', 'BRISBANE', 'LAE', 'RABAUL', 'HONIARA', 'LUGANVILLE', 'AUCKLAND']","[0.11261620806548867, 156.51687369915604, 165.41530748210457, 68.69147148560789, 33.73471957023741, 52.25138913772845, 128.31862835738332]","[19.09192885574893, 31.887503327952373, 18.864491229092877, 13.601265850532181, 22.470440005099178, 17.663649145177306, 68.07290562121197]",7,Container,52190.0,0,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","[0.5988566888491698, 44.02477833557161, 21.613287158666907, 61.119448996127325, 94.51605208196338]","[27.284727040604615, 20.623543790872972, 17.655556630181767, 18.368558970668982, 14.1117259815778]",5,General Cargo,8378.0,2,AUCKLAND
"['KINGSTON', 'CRIST_BAL', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","[0.35570301177276464, 46.71881817389649, 222.99706201189144, 124.75269352477788, 53.693105761726045, 25.08505507236415, 161.35119890371556]","[20.61802142363128, 14.008169040809948, 12.93174860926892, 14.5982079779419, 30.74921986330214, 24.956728520849545, 34.096411738688396]",7,Container,41350.0,1,TAURANGA
"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'APRA HARBOR', 'BRISBANE', 'KEMBLA', 'AUCKLAND']","[0.4164415770756429, 20.305281401729662, 22.20035790992614, 170.79970070803827, 164.47797587542144, 42.27117882840018, 123.90270547059178]","[23.77919290191249, 24.883911498512614, 13.468606605012377, 12.807067350872911, 32.17922753838465, 31.709459043566504, 48.00385825964752]",7,RoRo,15261.0,0,AUCKLAND
"['HIROSHIMA', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.28518814999318876, 27.548980759046238, 10.775403331765695, 8.0029166786494, 198.23240055639243, 225.65654023716436]","[22.7580463349713, 16.15008255123238, 14.689866257887351, 11.774196967564794, 18.038619486046073, 42.648595799153455]",6,RoRo,12988.0,0,AUCKLAND
"['KINGSTON', 'CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TAURANGA']","[0.31712551703604186, 39.18987445699855, 73.20215559856872, 102.23622065916035, 120.14850116714146, 78.53432371272801, 333.6848902733583]","[22.664112480021082, 15.905938041663088, 13.740544640756438, 15.668790620611944, 15.454045177916434, 26.555039755313278, 24.885449672483343]",7,Container,43206.0,1,TAURANGA
"['MARCHWOOD', 'BALTIMORE', 'SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'AUCKLAND']","[0.8453925919914649, 167.61365002278882, 63.88745568469332, 114.05875386408454, 6.614953574425195, 224.61954214948906, 242.4433744113119]","[38.33692473491744, 38.47279208375963, 32.89091880664524, 20.702611576817826, 16.811763247947688, 20.031980595476277, 29.56592191814777]",7,RoRo,19893.0,1,AUCKLAND
"['PYEONGTAEK', 'SHANGHAI', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.5634554569169661, 75.50951768679377, 45.65751062060188, 20.657944574975932, 16.706685547711245, 212.11452054186898, 98.90284949308779]","[15.412958876222401, 16.576028091292695, 13.556462132010902, 13.399459194606756, 14.973077552818689, 24.35157566050425, 36.75720417526597]",7,RoRo,15425.0,0,AUCKLAND
"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SAIPAN', 'BRISBANE', 'KEMBLA', 'AUCKLAND']","[0.6177727285409309, 37.91240593308088, 22.20035790992614, 96.9055447581885, 214.02456602073696, 22.732908797815526, 107.61252629130865]","[18.975741269713893, 18.501135389281263, 13.01543587798094, 7.151020741860783, 16.980363555387928, 29.745255773184386, 36.152343097650736]",7,RoRo,15465.0,0,AUCKLAND
"['PYEONGTAEK', 'ONSAN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'BRISBANE', 'WELLINGTON']","[0.14777188796016993, 25.809222604676055, 29.68551981037469, 20.652145075013234, 53.69384697936718, 262.1056011101939, 154.47931939521925]","[33.38429818268255, 43.26800893567396, 42.82963980953131, 49.40790826972042, 69.44397272788261, 102.67146601912445, 111.71466868326547]",7,Bulker,55747.0,4,WELLINGTON
"['LOS ANGELES', 'BOTANY', 'MELBOURNE', 'BRISBANE', 'NAPIER']","[0.6221606565690656, 324.609313382862, 60.30258216782475, 91.99366536194768, 137.20120247467102]","[28.276724782815933, 24.30059997761676, 20.605449213856634, 15.409092252142297, 31.932746420403113]",5,Container,27025.0,1,NAPIER
"['SHANGHAI', 'SUZHOU', 'GAMCHEON', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.24563742914594644, 53.86430628250863, 47.1774631351515, 64.63317195797528, 22.489483370797835, 201.7639592266881, 123.67448182988045]","[20.89230663693858, 19.989654068187857, 21.956949470753653, 11.536794105806255, 16.401749623541853, 23.75284863857943, 57.774900558524564]",7,General Cargo,52788.0,0,AUCKLAND
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.1305803820778606, 47.01952792336586, 47.153384656078295, 16.162548319575574, 40.96231625230074, 41.911357670046215, 285.0232213455438]","[15.526553504972053, 14.253204855505277, 23.34580404308036, 12.230422939720672, 13.57589723327624, 11.78678594682286, 54.63048112251173]",7,Container,53278.0,0,AUCKLAND
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', 'AUCKLAND']","[0.6210364180781904, 28.772389113738814, 52.43942648781501, 18.794162746666878, 30.48340214707492, 75.8419793442754, 122.16017521261588]","[22.937407716944513, 21.14431598926125, 36.60505884242703, 28.58111330471968, 17.260080993237047, 61.65543153861586, 79.05929187768108]",7,Container,8252.0,2,AUCKLAND
"['LOS ANGELES', 'NEW WESTMINSTER', 'BURRARD INLET', 'SAN FRANCISCO', 'BOTANY', 'AUCKLAND']","[0.6260699763762225, 132.39161639199943, 3.9730367795386914, 87.29649361389146, 317.20608118512826, 277.5825071194604]","[35.59839391186789, 25.515709251242797, 22.386532570885738, 32.53126244816728, 43.38251808246421, 58.82982338398096]",6,Container,63352.0,1,AUCKLAND
"['LANSHAN', 'YOSU', 'SUSAKI', 'KEMBLA', 'NAPIER']","[0.5576041394252789, 99.16167112276096, 90.11869583948739, 290.0668813053162, 287.92982438506033]","[58.36672864342771, 56.293203149129496, 69.40576990175221, 118.10719717538696, 78.30884467596265]",5,Bulker,37717.0,4,NAPIER
"['SAINT PETERSBURG', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'TAURANGA']","[0.9225139921365706, 267.5263133961418, 5.027364716563148, 205.2743184236958, 115.7991509273058, 136.06222150582207]","[30.51595749366045, 34.088265534165345, 26.155245928182364, 21.225002242491016, 38.66102748286543, 54.511078982698216]",6,Reefer,9709.0,1,TAURANGA
"['SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.27085651438439884, 16.162548319575574, 68.62629541042993, 21.402362491473518, 199.12325821468943, 92.94202777596752]","[13.804884661957662, 24.07492331249733, 16.578697417738432, 18.036178302057447, 31.688266747693824, 35.75937888239728]",6,Container,39422.0,0,AUCKLAND
"['FUJAIRAH', 'BRISBANE', 'BOTANY', 'VILA', 'LUGANVILLE', 'NOUMEA', 'LYTTELTON']","[0.5988827919312338, 463.55121874085444, 28.995622291552134, 93.87523672668542, 39.746163995319854, 82.84063816684517, 229.76653527413748]","[19.30637638105862, 16.10969581700125, 20.290564318186078, 24.847615555569874, 20.886244074275766, 13.504498007363814, 35.56128805983551]",7,Tanker,4755.0,2,LYTTELTON
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'LYTTELTON']","[0.06179171351195145, 37.50780318286587, 62.35740377372834, 42.87808019912026, 4.615462508771459, 199.12325821468943, 128.51869655562658]","[11.044758129869606, 26.262819808656268, 28.75114343169309, 21.825669375682335, 25.025101378955036, 40.72424874943474, 66.33754207519691]",7,Container,66583.0,0,LYTTELTON
"['KINGSTON', 'CRIST_BAL', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","[0.3104801650432232, 45.87788004169925, 222.99706201189144, 124.75269352477788, 36.24056794000994, 24.143313189159574, 66.38656889427845]","[17.7217483227745, 14.162774869542794, 15.336696189646705, 13.791108059202374, 21.065088140251216, 20.148291852223505, 33.65305744729713]",7,Container,110387.0,1,TAURANGA
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'TAURANGA']","[0.10395361764087796, 79.51249288519982, 100.2854299680919, 82.7155276767999, 4.615462508771459, 262.4080045350207]","[22.115244858125116, 28.041739308199393, 20.47053128675136, 19.38022416910886, 23.832267601174305, 28.302476161079795]",6,Container,12502.0,3,TAURANGA
"['TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.8313593093239529, 221.14604407501247, 142.62219509513514, 129.26764270175562, 59.32670418962843, 170.64425003812795]","[26.569790179673017, 40.3147160864418, 37.62370575978983, 32.031602777489475, 43.962850228961926, 43.73293986229851]",6,Container,43177.0,1,TAURANGA
"['KINGSTON', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.3738914949182004, 49.57212109218239, 8.196790298744265, 221.14604407501247, 124.75269352477788, 36.24056794000994, 214.95300922650026]","[17.891670374620535, 11.165897893310708, 12.532596382287279, 14.386592034345286, 16.532438699820197, 35.78902704388236, 41.062568467874144]",7,Container,110387.0,1,TAURANGA
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","[0.5336940478023231, 8.196790298744265, 221.14604407501247, 124.75269352477788, 67.59886042688812, 41.38835502699447, 198.49356427106244]","[18.9167403347922, 17.37246881263412, 20.880647013122843, 20.29063090632835, 23.446147503755245, 32.64515984800361, 35.14485728368109]",7,Container,43177.0,1,TAURANGA
"['SAVANNAH', 'CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.2319632947157495, 74.96779637146477, 73.20215559856872, 127.54734622756544, 441.55531548156165, 53.55325079556475, 254.90534978142065]","[13.525877692603293, 17.041686050081076, 17.84491308440346, 17.719809640153805, 21.37174251222752, 45.049060717965176, 39.10312381494615]",7,Container,35225.0,1,TAURANGA
"['HO CHI MINH CITY', 'NEWCASTLE', 'MELBOURNE', 'KEMBLA', 'BRISBANE', 'WELLINGTON']","[0.7778447487105631, 287.2175486335859, 94.88488593705094, 70.17298281273149, 114.03384018278284, 139.0841787668676]","[94.21576252007439, 95.28090102018894, 88.6914659088299, 72.38841589838339, 70.41566162260035, 70.45257494916729]",6,Bulker,39758.0,1,WELLINGTON
"['ELIZABETH', 'DURBAN', 'LAEM CHABANG', 'SINGAPORE', 'MELBOURNE', 'KEMBLA', 'AUCKLAND']","[0.422723641001324, 72.62524708671273, 285.5747061417015, 140.46302664141334, 191.12454927615758, 92.27075570997413, 166.10971522425143]","[22.674690265935524, 30.004377298654962, 22.876593869512917, 17.24048059955498, 25.145891686476087, 30.73742761443849, 30.558578969748996]",7,RoRo,22068.0,1,AUCKLAND
